ID,Gene Name,Species,
ENSG00000137409,mitochondrial carrier 1(MTCH1),Homo sapiens,
ENSG00000069956,mitogen-activated protein kinase 6(MAPK6),Homo sapiens,
ENSG00000008735,mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2),Homo sapiens,
ENSG00000138834,mitogen-activated protein kinase 8 interacting protein 3(MAPK8IP3),Homo sapiens,
ENSG00000169032,mitogen-activated protein kinase kinase 1(MAP2K1),Homo sapiens,
ENSG00000126934,mitogen-activated protein kinase kinase 2(MAP2K2),Homo sapiens,
ENSG00000073803,mitogen-activated protein kinase kinase kinase 13(MAP3K13),Homo sapiens,
ENSG00000071054,mitogen-activated protein kinase kinase kinase kinase 4(MAP4K4),Homo sapiens,
ENSG00000130675,motor neuron and pancreas homeobox 1(MNX1),Homo sapiens,
ENSG00000105429,multiple EGF like domains 8(MEGF8),Homo sapiens,
ENSG00000030304,muscle associated receptor tyrosine kinase(MUSK),Homo sapiens,
ENSG00000105695,myelin associated glycoprotein(MAG),Homo sapiens,
ENSG00000197971,myelin basic protein(MBP),Homo sapiens,
ENSG00000186487,myelin transcription factor 1 like(MYT1L),Homo sapiens,
ENSG00000089693,myeloid leukemia factor 2(MLF2),Homo sapiens,
ENSG00000034971,myocilin(MYOC),Homo sapiens,
ENSG00000068305,myocyte enhancer factor 2A(MEF2A),Homo sapiens,
ENSG00000081189,myocyte enhancer factor 2C(MEF2C),Homo sapiens,
ENSG00000138347,myopalladin(MYPN),Homo sapiens,
ENSG00000137474,myosin VIIA(MYO7A),Homo sapiens,
ENSG00000041515,myosin XVI(MYO16),Homo sapiens,
ENSG00000007944,myosin regulatory light chain interacting protein(MYLIP),Homo sapiens,
ENSG00000120729,myotilin(MYOT),Homo sapiens,
ENSG00000087053,myotubularin related protein 2(MTMR2),Homo sapiens,
ENSG00000188613,nanos C2HC-type zinc finger 1(NANOS1),Homo sapiens,
ENSG00000078618,nardilysin convertase(NRDC),Homo sapiens,
ENSG00000159899,natriuretic peptide receptor 2(NPR2),Homo sapiens,
ENSG00000182636,"necdin, MAGE family member(NDN)",Homo sapiens,
ENSG00000110400,nectin cell adhesion molecule 1(NECTIN1),Homo sapiens,
ENSG00000067141,neogenin 1(NEO1),Homo sapiens,
ENSG00000131697,nephrocystin 4(NPHP4),Homo sapiens,
ENSG00000064300,nerve growth factor receptor(NGFR),Homo sapiens,
ENSG00000134259,nerve growth factor(NGF),Homo sapiens,
ENSG00000177551,nescient helix-loop-helix 2(NHLH2),Homo sapiens,
ENSG00000065320,netrin 1(NTN1),Homo sapiens,
ENSG00000162068,netrin 3(NTN3),Homo sapiens,
ENSG00000074527,netrin 4(NTN4),Homo sapiens,
ENSG00000142233,netrin 5(NTN5),Homo sapiens,
ENSG00000162631,netrin G1(NTNG1),Homo sapiens,
ENSG00000196358,netrin G2(NTNG2),Homo sapiens,
ENSG00000184613,neural EGFL like 2(NELL2),Homo sapiens,
ENSG00000149294,neural cell adhesion molecule 1(NCAM1),Homo sapiens,
ENSG00000154654,neural cell adhesion molecule 2(NCAM2),Homo sapiens,
ENSG00000129535,neural retina leucine zipper(NRL),Homo sapiens,
ENSG00000107954,neuralized E3 ubiquitin protein ligase 1(NEURL1),Homo sapiens,
ENSG00000204099,neuraminidase 4(NEU4),Homo sapiens,
ENSG00000179915,neurexin 1(NRXN1),Homo sapiens,
ENSG00000021645,neurexin 3(NRXN3),Homo sapiens,
ENSG00000188038,neuritin 1 like(NRN1L),Homo sapiens,
ENSG00000124785,neuritin 1(NRN1),Homo sapiens,
ENSG00000020129,neurochondrin(NCDN),Homo sapiens,
ENSG00000163531,neurofascin(NFASC),Homo sapiens,
ENSG00000100285,neurofilament heavy chain(NEFH),Homo sapiens,
ENSG00000181965,neurogenin 1(NEUROG1),Homo sapiens,
ENSG00000178403,neurogenin 2(NEUROG2),Homo sapiens,
ENSG00000122859,neurogenin 3(NEUROG3),Homo sapiens,
ENSG00000169760,neuroligin 1(NLGN1),Homo sapiens,
ENSG00000169992,neuroligin 2(NLGN2),Homo sapiens,
ENSG00000196338,neuroligin 3(NLGN3),Homo sapiens,
ENSG00000173376,neuron derived neurotrophic factor(NDNF),Homo sapiens,
ENSG00000091129,neuronal cell adhesion molecule(NRCAM),Homo sapiens,
ENSG00000162992,neuronal differentiation 1(NEUROD1),Homo sapiens,
ENSG00000171532,neuronal differentiation 2(NEUROD2),Homo sapiens,
ENSG00000123307,neuronal differentiation 4(NEUROD4),Homo sapiens,
ENSG00000164600,neuronal differentiation 6(NEUROD6),Homo sapiens,
ENSG00000172260,neuronal growth regulator 1(NEGR1),Homo sapiens,
ENSG00000066248,neuronal guanine nucleotide exchange factor(NGEF),Homo sapiens,
ENSG00000171246,neuronal pentraxin 1(NPTX1),Homo sapiens,
ENSG00000134986,neuronal regeneration related protein(NREP),Homo sapiens,
ENSG00000166924,neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1(NYAP1),Homo sapiens,
ENSG00000144460,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2(NYAP2),Homo sapiens,
ENSG00000122585,neuropeptide Y(NPY),Homo sapiens,
ENSG00000099250,neuropilin 1(NRP1),Homo sapiens,
ENSG00000118257,neuropilin 2(NRP2),Homo sapiens,
ENSG00000156642,neuroplastin(NPTN),Homo sapiens,
ENSG00000182667,neurotrimin(NTM),Homo sapiens,
ENSG00000198400,neurotrophic receptor tyrosine kinase 1(NTRK1),Homo sapiens,
ENSG00000148053,neurotrophic receptor tyrosine kinase 2(NTRK2),Homo sapiens,
ENSG00000140538,neurotrophic receptor tyrosine kinase 3(NTRK3),Homo sapiens,
ENSG00000185652,neurotrophin 3(NTF3),Homo sapiens,
ENSG00000225950,neurotrophin 4(NTF4),Homo sapiens,
ENSG00000171119,neurturin(NRTN),Homo sapiens,
ENSG00000162614,nexilin F-actin binding protein(NEXN),Homo sapiens,
ENSG00000136830,niban apoptosis regulator 2(NIBAN2),Homo sapiens,
ENSG00000157064,nicotinamide nucleotide adenylyltransferase 2(NMNAT2),Homo sapiens,
ENSG00000100503,ninein(NIN),Homo sapiens,
ENSG00000183691,noggin(NOG),Homo sapiens,
ENSG00000124479,norrin cystine knot growth factor NDP(NDP),Homo sapiens,
ENSG00000148400,notch receptor 1(NOTCH1),Homo sapiens,
ENSG00000134250,notch receptor 2(NOTCH2),Homo sapiens,
ENSG00000074181,notch receptor 3(NOTCH3),Homo sapiens,
ENSG00000147862,nuclear factor I B(NFIB),Homo sapiens,
ENSG00000100968,nuclear factor of activated T cells 4(NFATC4),Homo sapiens,
ENSG00000112333,nuclear receptor subfamily 2 group E member 1(NR2E1),Homo sapiens,
ENSG00000175745,nuclear receptor subfamily 2 group F member 1(NR2F1),Homo sapiens,
ENSG00000160113,nuclear receptor subfamily 2 group F member 6(NR2F6),Homo sapiens,
ENSG00000153234,nuclear receptor subfamily 4 group A member 2(NR4A2),Homo sapiens,
ENSG00000166197,nucleolar and coiled-body phosphoprotein 1(NOLC1),Homo sapiens,
ENSG00000166579,nudE neurodevelopment protein 1 like 1(NDEL1),Homo sapiens,
ENSG00000124006,obscurin like cytoskeletal adaptor 1(OBSL1),Homo sapiens,
ENSG00000130558,olfactomedin 1(OLFM1),Homo sapiens,
ENSG00000118733,olfactomedin 3(OLFM3),Homo sapiens,
ENSG00000170782,olfactory receptor family 10 subfamily A member 4(OR10A4),Homo sapiens,
ENSG00000126861,oligodendrocyte myelin glycoprotein(OMG),Homo sapiens,
ENSG00000184221,oligodendrocyte transcription factor 1(OLIG1),Homo sapiens,
ENSG00000205927,oligodendrocyte transcription factor 2(OLIG2),Homo sapiens,
ENSG00000177468,oligodendrocyte transcription factor 3(OLIG3),Homo sapiens,
ENSG00000079482,oligophrenin 1(OPHN1),Homo sapiens,
ENSG00000119547,one cut homeobox 2(ONECUT2),Homo sapiens,
ENSG00000183715,opioid binding protein/cell adhesion molecule like(OPCML),Homo sapiens,
ENSG00000165588,orthodenticle homeobox 2(OTX2),Homo sapiens,
ENSG00000188729,osteocrin(OSTN),Homo sapiens,
ENSG00000105953,oxoglutarate dehydrogenase(OGDH),Homo sapiens,
ENSG00000149269,p21 (RAC1) activated kinase 1(PAK1),Homo sapiens,
ENSG00000180370,p21 (RAC1) activated kinase 2(PAK2),Homo sapiens,
ENSG00000077264,p21 (RAC1) activated kinase 3(PAK3),Homo sapiens,
ENSG00000130669,p21 (RAC1) activated kinase 4(PAK4),Homo sapiens,
ENSG00000137843,p21 (RAC1) activated kinase 6(PAK6),Homo sapiens,
ENSG00000075891,paired box 2(PAX2),Homo sapiens,
ENSG00000007372,paired box 6(PAX6),Homo sapiens,
ENSG00000109132,paired like homeobox 2B(PHOX2B),Homo sapiens,
ENSG00000107859,paired like homeodomain 3(PITX3),Homo sapiens,
ENSG00000116132,paired related homeobox 1(PRRX1),Homo sapiens,
ENSG00000129116,"palladin, cytoskeletal associated protein(PALLD)",Homo sapiens,
ENSG00000131238,palmitoyl-protein thioesterase 1(PPT1),Homo sapiens,
ENSG00000148498,par-3 family cell polarity regulator(PARD3),Homo sapiens,
ENSG00000124171,par-6 family cell polarity regulator beta(PARD6B),Homo sapiens,
ENSG00000185345,parkin RBR E3 ubiquitin protein ligase(PRKN),Homo sapiens,
ENSG00000185920,patched 1(PTCH1),Homo sapiens,
ENSG00000133110,periostin(POSTN),Homo sapiens,
ENSG00000109099,peripheral myelin protein 22(PMP22),Homo sapiens,
ENSG00000112619,peripherin 2(PRPH2),Homo sapiens,
ENSG00000171862,phosphatase and tensin homolog(PTEN),Homo sapiens,
ENSG00000073921,phosphatidylinositol binding clathrin assembly protein(PICALM),Homo sapiens,
ENSG00000124126,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1(PREX1)",Homo sapiens,
ENSG00000046889,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2(PREX2)",Homo sapiens,
ENSG00000095464,phosphodiesterase 6C(PDE6C),Homo sapiens,
ENSG00000092621,phosphoglycerate dehydrogenase(PHGDH),Homo sapiens,
ENSG00000137055,phospholipase A2 activating protein(PLAA),Homo sapiens,
ENSG00000100078,phospholipase A2 group III(PLA2G3),Homo sapiens,
ENSG00000069764,phospholipase A2 group X(PLA2G10),Homo sapiens,
ENSG00000117600,phospholipid phosphatase related 4(PLPPR4),Homo sapiens,
ENSG00000117598,phospholipid phosphatase related 5(PLPPR5),Homo sapiens,
ENSG00000179270,photoreceptor cilium actin regulator(PCARE),Homo sapiens,
ENSG00000120756,plastin 1(PLS1),Homo sapiens,
ENSG00000007168,platelet activating factor acetylhydrolase 1b regulatory subunit 1(PAFAH1B1),Homo sapiens,
ENSG00000059915,pleckstrin and Sec7 domain containing(PSD),Homo sapiens,
ENSG00000196155,pleckstrin homology and RhoGEF domain containing G4(PLEKHG4),Homo sapiens,
ENSG00000153404,pleckstrin homology and RhoGEF domain containing G4B(PLEKHG4B),Homo sapiens,
ENSG00000105894,pleiotrophin(PTN),Homo sapiens,
ENSG00000114554,plexin A1(PLXNA1),Homo sapiens,
ENSG00000076356,plexin A2(PLXNA2),Homo sapiens,
ENSG00000130827,plexin A3(PLXNA3),Homo sapiens,
ENSG00000221866,plexin A4(PLXNA4),Homo sapiens,
ENSG00000164050,plexin B1(PLXNB1),Homo sapiens,
ENSG00000196576,plexin B2(PLXNB2),Homo sapiens,
ENSG00000198753,plexin B3(PLXNB3),Homo sapiens,
ENSG00000136040,plexin C1(PLXNC1),Homo sapiens,
ENSG00000004399,plexin D1(PLXND1),Homo sapiens,
ENSG00000185988,polo like kinase 5 (inactive)(PLK5),Homo sapiens,
ENSG00000137817,poly(ADP-ribose) polymerase family member 6(PARP6),Homo sapiens,
ENSG00000102103,polyglutamine binding protein 1(PQBP1),Homo sapiens,
ENSG00000120049,potassium voltage-gated channel interacting protein 2(KCNIP2),Homo sapiens,
ENSG00000111262,potassium voltage-gated channel subfamily A member 1(KCNA1),Homo sapiens,
ENSG00000158445,potassium voltage-gated channel subfamily B member 1(KCNB1),Homo sapiens,
ENSG00000053918,potassium voltage-gated channel subfamily Q member 1(KCNQ1),Homo sapiens,
ENSG00000184156,potassium voltage-gated channel subfamily Q member 3(KCNQ3),Homo sapiens,
ENSG00000080815,presenilin 1(PSEN1),Homo sapiens,
ENSG00000139174,prickle planar cell polarity protein 1(PRICKLE1),Homo sapiens,
ENSG00000101856,progesterone receptor membrane component 1(PGRMC1),Homo sapiens,
ENSG00000163291,progestin and adipoQ receptor family member 3(PAQR3),Homo sapiens,
ENSG00000117385,prolyl 3-hydroxylase 1(P3H1),Homo sapiens,
ENSG00000126457,protein arginine methyltransferase 1(PRMT1),Homo sapiens,
ENSG00000185238,protein arginine methyltransferase 3(PRMT3),Homo sapiens,
ENSG00000072415,"protein associated with LIN7 1, MAGUK p55 family member(PALS1)",Homo sapiens,
ENSG00000100151,protein interacting with PRKCA 1(PICK1),Homo sapiens,
ENSG00000163558,protein kinase C iota(PRKCI),Homo sapiens,
ENSG00000130175,protein kinase C substrate 80K-H(PRKCSH),Homo sapiens,
ENSG00000065675,protein kinase C theta(PRKCQ),Homo sapiens,
ENSG00000067606,protein kinase C zeta(PRKCZ),Homo sapiens,
ENSG00000184304,protein kinase D1(PRKD1),Homo sapiens,
ENSG00000185532,protein kinase cGMP-dependent 1(PRKG1),Homo sapiens,
ENSG00000158528,protein phosphatase 1 regulatory subunit 9A(PPP1R9A),Homo sapiens,
ENSG00000108819,protein phosphatase 1 regulatory subunit 9B(PPP1R9B),Homo sapiens,
ENSG00000068971,protein phosphatase 2 regulatory subunit B'beta(PPP2R5B),Homo sapiens,
ENSG00000138814,protein phosphatase 3 catalytic subunit alpha(PPP3CA),Homo sapiens,
ENSG00000107758,protein phosphatase 3 catalytic subunit beta(PPP3CB),Homo sapiens,
ENSG00000120899,protein tyrosine kinase 2 beta(PTK2B),Homo sapiens,
ENSG00000169398,protein tyrosine kinase 2(PTK2),Homo sapiens,
ENSG00000101213,protein tyrosine kinase 6(PTK6),Homo sapiens,
ENSG00000112655,protein tyrosine kinase 7 (inactive)(PTK7),Homo sapiens,
ENSG00000179295,protein tyrosine phosphatase non-receptor type 11(PTPN11),Homo sapiens,
ENSG00000169410,protein tyrosine phosphatase non-receptor type 9(PTPN9),Homo sapiens,
ENSG00000153707,protein tyrosine phosphatase receptor type D(PTPRD),Homo sapiens,
ENSG00000142949,protein tyrosine phosphatase receptor type F(PTPRF),Homo sapiens,
ENSG00000144724,protein tyrosine phosphatase receptor type G(PTPRG),Homo sapiens,
ENSG00000173482,protein tyrosine phosphatase receptor type M(PTPRM),Homo sapiens,
ENSG00000151490,protein tyrosine phosphatase receptor type O(PTPRO),Homo sapiens,
ENSG00000139304,protein tyrosine phosphatase receptor type Q(PTPRQ),Homo sapiens,
ENSG00000105426,protein tyrosine phosphatase receptor type S(PTPRS),Homo sapiens,
ENSG00000106278,protein tyrosine phosphatase receptor type Z1(PTPRZ1),Homo sapiens,
ENSG00000123560,proteolipid protein 1(PLP1),Homo sapiens,
ENSG00000113555,protocadherin 12(PCDH12),Homo sapiens,
ENSG00000243232,"protocadherin alpha subfamily C, 2(PCDHAC2)",Homo sapiens,
ENSG00000150275,protocadherin related 15(PCDH15),Homo sapiens,
ENSG00000166450,protogenin(PRTG),Homo sapiens,
ENSG00000055917,pumilio RNA binding family member 2(PUM2),Homo sapiens,
ENSG00000067560,ras homolog family member A(RHOA),Homo sapiens,
ENSG00000177105,ras homolog family member G(RHOG),Homo sapiens,
ENSG00000168421,ras homolog family member H(RHOH),Homo sapiens,
ENSG00000163785,receptor like tyrosine kinase(RYK),Homo sapiens,
ENSG00000185483,receptor tyrosine kinase like orphan receptor 1(ROR1),Homo sapiens,
ENSG00000169071,receptor tyrosine kinase like orphan receptor 2(ROR2),Homo sapiens,
ENSG00000189056,reelin(RELN),Homo sapiens,
ENSG00000079841,regulating synaptic membrane exocytosis 1(RIMS1),Homo sapiens,
ENSG00000176406,regulating synaptic membrane exocytosis 2(RIMS2),Homo sapiens,
ENSG00000116741,regulator of G protein signaling 2(RGS2),Homo sapiens,
ENSG00000182175,repulsive guidance molecule BMP co-receptor a(RGMA),Homo sapiens,
ENSG00000165731,ret proto-oncogene(RET),Homo sapiens,
ENSG00000130347,reticulon 4 interacting protein 1(RTN4IP1),Homo sapiens,
ENSG00000185924,reticulon 4 receptor like 1(RTN4RL1),Homo sapiens,
ENSG00000186907,reticulon 4 receptor like 2(RTN4RL2),Homo sapiens,
ENSG00000040608,reticulon 4 receptor(RTN4R),Homo sapiens,
ENSG00000115310,reticulon 4(RTN4),Homo sapiens,
ENSG00000141699,reticulophagy regulator family member 3(RETREG3),Homo sapiens,
ENSG00000149489,retinal outer segment membrane protein 1(ROM1),Homo sapiens,
ENSG00000160439,retinol dehydrogenase 13(RDH13),Homo sapiens,
ENSG00000114391,ribosomal protein L24(RPL24),Homo sapiens,
ENSG00000100784,ribosomal protein S6 kinase A5(RPS6KA5),Homo sapiens,
ENSG00000141576,ring finger protein 157(RNF157),Homo sapiens,
ENSG00000187147,ring finger protein 220(RNF220),Homo sapiens,
ENSG00000127870,ring finger protein 6(RNF6),Homo sapiens,
ENSG00000169855,roundabout guidance receptor 1(ROBO1),Homo sapiens,
ENSG00000185008,roundabout guidance receptor 2(ROBO2),Homo sapiens,
ENSG00000154134,roundabout guidance receptor 3(ROBO3),Homo sapiens,
ENSG00000154133,roundabout guidance receptor 4(ROBO4),Homo sapiens,
ENSG00000138760,scavenger receptor class B member 2(SCARB2),Homo sapiens,
ENSG00000074660,scavenger receptor class F member 1(SCARF1),Homo sapiens,
ENSG00000180900,scribble planar cell polarity protein(SCRIB),Homo sapiens,
ENSG00000118785,secreted phosphoprotein 1(SPP1),Homo sapiens,
ENSG00000063015,seizure related 6 homolog(SEZ6),Homo sapiens,
ENSG00000075213,semaphorin 3A(SEMA3A),Homo sapiens,
ENSG00000012171,semaphorin 3B(SEMA3B),Homo sapiens,
ENSG00000075223,semaphorin 3C(SEMA3C),Homo sapiens,
ENSG00000153993,semaphorin 3D(SEMA3D),Homo sapiens,
ENSG00000170381,semaphorin 3E(SEMA3E),Homo sapiens,
ENSG00000001617,semaphorin 3F(SEMA3F),Homo sapiens,
ENSG00000010319,semaphorin 3G(SEMA3G),Homo sapiens,
ENSG00000196189,semaphorin 4A(SEMA4A),Homo sapiens,
ENSG00000185033,semaphorin 4B(SEMA4B),Homo sapiens,
ENSG00000168758,semaphorin 4C(SEMA4C),Homo sapiens,
ENSG00000187764,semaphorin 4D(SEMA4D),Homo sapiens,
ENSG00000095539,semaphorin 4G(SEMA4G),Homo sapiens,
ENSG00000112902,semaphorin 5A(SEMA5A),Homo sapiens,
ENSG00000082684,semaphorin 5B(SEMA5B),Homo sapiens,
ENSG00000092421,semaphorin 6A(SEMA6A),Homo sapiens,
ENSG00000167680,semaphorin 6B(SEMA6B),Homo sapiens,
ENSG00000143434,semaphorin 6C(SEMA6C),Homo sapiens,
ENSG00000137872,semaphorin 6D(SEMA6D),Homo sapiens,
ENSG00000138623,semaphorin 7A (John Milton Hagen blood group)(SEMA7A),Homo sapiens,
ENSG00000107290,senataxin(SETX),Homo sapiens,
ENSG00000139767,serine/arginine repetitive matrix 4(SRRM4),Homo sapiens,
ENSG00000118046,serine/threonine kinase 11(STK11),Homo sapiens,
ENSG00000102572,serine/threonine kinase 24(STK24),Homo sapiens,
ENSG00000115694,serine/threonine kinase 25(STK25),Homo sapiens,
ENSG00000127952,serine/threonine/tyrosine interacting like 1(STYXL1),Homo sapiens,
ENSG00000132386,serpin family F member 1(SERPINF1),Homo sapiens,
ENSG00000163536,serpin family I member 1(SERPINI1),Homo sapiens,
ENSG00000112658,serum response factor(SRF),Homo sapiens,
ENSG00000118515,serum/glucocorticoid regulated kinase 1(SGK1),Homo sapiens,
ENSG00000187164,shootin 1(SHTN1),Homo sapiens,
ENSG00000196470,siah E3 ubiquitin protein ligase 1(SIAH1),Homo sapiens,
ENSG00000146555,sidekick cell adhesion molecule 1(SDK1),Homo sapiens,
ENSG00000197555,signal induced proliferation associated 1 like 1(SIPA1L1),Homo sapiens,
ENSG00000187122,slit guidance ligand 1(SLIT1),Homo sapiens,
ENSG00000145147,slit guidance ligand 2(SLIT2),Homo sapiens,
ENSG00000184347,slit guidance ligand 3(SLIT3),Homo sapiens,
ENSG00000177868,small vasohibin binding protein(SVBP),Homo sapiens,
ENSG00000128602,"smoothened, frizzled class receptor(SMO)",Homo sapiens,
ENSG00000151466,sodium channel and clathrin linker 1(SCLT1),Homo sapiens,
ENSG00000168356,sodium voltage-gated channel alpha subunit 11(SCN11A),Homo sapiens,
ENSG00000105711,sodium voltage-gated channel beta subunit 1(SCN1B),Homo sapiens,
ENSG00000079215,solute carrier family 1 member 3(SLC1A3),Homo sapiens,
ENSG00000110911,solute carrier family 11 member 2(SLC11A2),Homo sapiens,
ENSG00000124140,solute carrier family 12 member 5(SLC12A5),Homo sapiens,
ENSG00000089057,solute carrier family 23 member 2(SLC23A2),Homo sapiens,
ENSG00000164209,solute carrier family 25 member 46(SLC25A46),Homo sapiens,
ENSG00000148482,solute carrier family 39 member 12(SLC39A12),Homo sapiens,
ENSG00000144290,solute carrier family 4 member 10(SLC4A10),Homo sapiens,
ENSG00000033867,solute carrier family 4 member 7(SLC4A7),Homo sapiens,
ENSG00000151012,solute carrier family 7 member 11(SLC7A11),Homo sapiens,
ENSG00000198689,solute carrier family 9 member A6(SLC9A6),Homo sapiens,
ENSG00000164690,sonic hedgehog signaling molecule(SHH),Homo sapiens,
ENSG00000112335,sorting nexin 3(SNX3),Homo sapiens,
ENSG00000133104,spartin(SPART),Homo sapiens,
ENSG00000021574,spastin(SPAST),Homo sapiens,
ENSG00000160460,"spectrin beta, non-erythrocytic 4(SPTBN4)",Homo sapiens,
ENSG00000131018,spectrin repeat containing nuclear envelope protein 1(SYNE1),Homo sapiens,
ENSG00000077327,sperm associated antigen 6(SPAG6),Homo sapiens,
ENSG00000008294,sperm associated antigen 9(SPAG9),Homo sapiens,
ENSG00000104897,splicing factor 3a subunit 2(SF3A2),Homo sapiens,
ENSG00000168939,sprouty RTK signaling antagonist 3(SPRY3),Homo sapiens,
ENSG00000135622,ssemaphorin 4F(SEMA4F),Homo sapiens,
ENSG00000117632,stathmin 1(STMN1),Homo sapiens,
ENSG00000104435,stathmin 2(STMN2),Homo sapiens,
ENSG00000197457,stathmin 3(STMN3),Homo sapiens,
ENSG00000015592,stathmin 4(STMN4),Homo sapiens,
ENSG00000230873,stathmin domain containing 1(STMND1),Homo sapiens,
ENSG00000040341,staufen double-stranded RNA binding protein 2(STAU2),Homo sapiens,
ENSG00000242866,stereocilin(STRC),Homo sapiens,
ENSG00000004139,sterile alpha and TIR motif containing 1(SARM1),Homo sapiens,
ENSG00000167100,sterile alpha motif domain containing 14(SAMD14),Homo sapiens,
ENSG00000115808,striatin(STRN),Homo sapiens,
ENSG00000142168,superoxide dismutase 1(SOD1),Homo sapiens,
ENSG00000008056,synapsin I(SYN1),Homo sapiens,
ENSG00000132639,synaptosome associated protein 25(SNAP25),Homo sapiens,
ENSG00000067715,synaptotagmin 1(SYT1),Homo sapiens,
ENSG00000103528,synaptotagmin 17(SYT17),Homo sapiens,
ENSG00000143858,synaptotagmin 2(SYT2),Homo sapiens,
ENSG00000213023,synaptotagmin 3(SYT3),Homo sapiens,
ENSG00000132872,synaptotagmin 4(SYT4),Homo sapiens,
ENSG00000169439,syndecan 2(SDC2),Homo sapiens,
ENSG00000124145,syndecan 4(SDC4),Homo sapiens,
ENSG00000099365,syntaxin 1B(STX1B),Homo sapiens,
ENSG00000166900,syntaxin 3(STX3),Homo sapiens,
ENSG00000136854,syntaxin binding protein 1(STXBP1),Homo sapiens,
ENSG00000176058,taperin(TPRN),Homo sapiens,
ENSG00000204852,tectonic family member 1(TCTN1),Homo sapiens,
ENSG00000109927,tectorin alpha(TECTA),Homo sapiens,
ENSG00000041982,tenascin C(TNC),Homo sapiens,
ENSG00000120332,tenascin N(TNN),Homo sapiens,
ENSG00000116147,tenascin R(TNR),Homo sapiens,
ENSG00000009694,teneurin transmembrane protein 1(TENM1),Homo sapiens,
ENSG00000145934,teneurin transmembrane protein 2(TENM2),Homo sapiens,
ENSG00000218336,teneurin transmembrane protein 3(TENM3),Homo sapiens,
ENSG00000149256,teneurin transmembrane protein 4(TENM4),Homo sapiens,
ENSG00000134198,tetraspanin 2(TSPAN2),Homo sapiens,
ENSG00000172425,tetratricopeptide repeat domain 36(TTC36),Homo sapiens,
ENSG00000165533,tetratricopeptide repeat domain 8(TTC8),Homo sapiens,
ENSG00000170921,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2(TANC2)",Homo sapiens,
ENSG00000198846,thymocyte selection associated high mobility group box(TOX),Homo sapiens,
ENSG00000151090,thyroid hormone receptor beta(THRB),Homo sapiens,
ENSG00000100815,thyroid hormone receptor interactor 11(TRIP11),Homo sapiens,
ENSG00000165409,thyroid stimulating hormone receptor(TSHR),Homo sapiens,
ENSG00000136827,torsin family 1 member A(TOR1A),Homo sapiens,
ENSG00000182606,trafficking kinesin protein 1(TRAK1),Homo sapiens,
ENSG00000196655,trafficking protein particle complex subunit 4(TRAPPC4),Homo sapiens,
ENSG00000092969,transforming growth factor beta 2(TGFB2),Homo sapiens,
ENSG00000072315,transient receptor potential cation channel subfamily C member 5(TRPC5),Homo sapiens,
ENSG00000187688,transient receptor potential cation channel subfamily V member 2(TRPV2),Homo sapiens,
ENSG00000111199,transient receptor potential cation channel subfamily V member 4(TRPV4),Homo sapiens,
ENSG00000100300,translocator protein(TSPO),Homo sapiens,
ENSG00000165091,transmembrane channel like 1(TMC1),Homo sapiens,
ENSG00000106460,transmembrane protein 106B(TMEM106B),Homo sapiens,
ENSG00000144868,transmembrane protein 108(TMEM108),Homo sapiens,
ENSG00000181291,transmembrane protein 132E(TMEM132E),Homo sapiens,
ENSG00000112697,transmembrane protein 30A(TMEM30A),Homo sapiens,
ENSG00000241697,transmembrane protein with EGF like and two follistatin like domains 1(TMEFF1),Homo sapiens,
ENSG00000038382,trio Rho guanine nucleotide exchange factor(TRIO),Homo sapiens,
ENSG00000119401,tripartite motif containing 32(TRIM32),Homo sapiens,
ENSG00000163462,tripartite motif containing 46(TRIM46),Homo sapiens,
ENSG00000119283,tripartite motif containing 67(TRIM67),Homo sapiens,
ENSG00000182704,"tsukushi, small leucine rich proteoglycan(TSKU)",Homo sapiens,
ENSG00000137285,tubulin beta 2B class IIb(TUBB2B),Homo sapiens,
ENSG00000141556,tubulin folding cofactor D(TBCD),Homo sapiens,
ENSG00000114999,tubulin tyrosine ligase(TTL),Homo sapiens,
ENSG00000151239,twinfilin actin binding protein 1(TWF1),Homo sapiens,
ENSG00000247596,twinfilin actin binding protein 2(TWF2),Homo sapiens,
ENSG00000128245,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta(YWHAH),Homo sapiens,
ENSG00000164924,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta(YWHAZ),Homo sapiens,
ENSG00000180176,tyrosine hydroxylase(TH),Homo sapiens,
ENSG00000111802,tyrosyl-DNA phosphodiesterase 2(TDP2),Homo sapiens,
ENSG00000164405,ubiquinol-cytochrome c reductase complex III subunit VII(UQCRQ),Homo sapiens,
ENSG00000170315,ubiquitin B(UBB),Homo sapiens,
ENSG00000154277,ubiquitin C-terminal hydrolase L1(UCHL1),Homo sapiens,
ENSG00000033178,ubiquitin like modifier activating enzyme 6(UBA6),Homo sapiens,
ENSG00000114062,ubiquitin protein ligase E3A(UBE3A),Homo sapiens,
ENSG00000077254,ubiquitin specific peptidase 33(USP33),Homo sapiens,
