ID,Gene Name,Species,
ENSG00000149488,transmembrane channel like 2(TMC2),Homo sapiens,
ENSG00000110108,transmembrane protein 109(TMEM109),Homo sapiens,
ENSG00000112697,transmembrane protein 30A(TMEM30A),Homo sapiens,
ENSG00000171227,transmembrane protein 37(TMEM37),Homo sapiens,
ENSG00000072954,transmembrane protein 38A(TMEM38A),Homo sapiens,
ENSG00000095209,transmembrane protein 38B(TMEM38B),Homo sapiens,
ENSG00000186439,triadin(TRDN),Homo sapiens,
ENSG00000095970,triggering receptor expressed on myeloid cells 2(TREM2),Homo sapiens,
ENSG00000122691,twist family bHLH transcription factor 1(TWIST1),Homo sapiens,
ENSG00000186815,two pore segment channel 1(TPCN1),Homo sapiens,
ENSG00000162341,two pore segment channel 2(TPCN2),Homo sapiens,
ENSG00000108953,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE),Homo sapiens,
ENSG00000128245,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta(YWHAH),Homo sapiens,
ENSG00000134308,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta(YWHAQ),Homo sapiens,
ENSG00000135018,ubiquilin 1(UBQLN1),Homo sapiens,
ENSG00000154127,ubiquitin associated and SH3 domain containing B(UBASH3B),Homo sapiens,
ENSG00000144357,ubiquitin protein ligase E3 component n-recognin 3(UBR3),Homo sapiens,
ENSG00000163794,urocortin(UCN),Homo sapiens,
ENSG00000152818,utrophin(UTRN),Homo sapiens,
ENSG00000062716,vacuole membrane protein 1(VMP1),Homo sapiens,
ENSG00000146469,vasoactive intestinal peptide(VIP),Homo sapiens,
ENSG00000220205,vesicle associated membrane protein 2(VAMP2),Homo sapiens,
ENSG00000124333,vesicle associated membrane protein 7(VAMP7),Homo sapiens,
ENSG00000118640,vesicle associated membrane protein 8(VAMP8),Homo sapiens,
ENSG00000109501,wolframin ER transmembrane glycoprotein(WFS1),Homo sapiens,
ENSG00000084073,zinc metallopeptidase STE24(ZMPSTE24),Homo sapiens,
 ,,,
