ID,Gene Name,Species,
ENSG00000158296,solute carrier family 13 member 3(SLC13A3),Homo sapiens,
ENSG00000164707,solute carrier family 13 member 4(SLC13A4),Homo sapiens,
ENSG00000141485,solute carrier family 13 member 5(SLC13A5),Homo sapiens,
ENSG00000091664,solute carrier family 17 member 6(SLC17A6),Homo sapiens,
ENSG00000104888,solute carrier family 17 member 7(SLC17A7),Homo sapiens,
ENSG00000179520,solute carrier family 17 member 8(SLC17A8),Homo sapiens,
ENSG00000144136,solute carrier family 20 member 1(SLC20A1),Homo sapiens,
ENSG00000168575,solute carrier family 20 member 2(SLC20A2),Homo sapiens,
ENSG00000092096,solute carrier family 22 member 17(SLC22A17),Homo sapiens,
ENSG00000197208,solute carrier family 22 member 4(SLC22A4),Homo sapiens,
ENSG00000197375,solute carrier family 22 member 5(SLC22A5),Homo sapiens,
ENSG00000170482,solute carrier family 23 member 1(SLC23A1),Homo sapiens,
ENSG00000089057,solute carrier family 23 member 2(SLC23A2),Homo sapiens,
ENSG00000074621,solute carrier family 24 member 1(SLC24A1),Homo sapiens,
ENSG00000155886,solute carrier family 24 member 2(SLC24A2),Homo sapiens,
ENSG00000185052,solute carrier family 24 member 3(SLC24A3),Homo sapiens,
ENSG00000140090,solute carrier family 24 member 4(SLC24A4),Homo sapiens,
ENSG00000188467,solute carrier family 24 member 5(SLC24A5),Homo sapiens,
ENSG00000115840,solute carrier family 25 member 12(SLC25A12),Homo sapiens,
ENSG00000125648,solute carrier family 25 member 23(SLC25A23),Homo sapiens,
ENSG00000148339,solute carrier family 25 member 25(SLC25A25),Homo sapiens,
ENSG00000155287,solute carrier family 25 member 28(SLC25A28),Homo sapiens,
ENSG00000147454,solute carrier family 25 member 37(SLC25A37),Homo sapiens,
ENSG00000197506,solute carrier family 28 member 3(SLC28A3),Homo sapiens,
ENSG00000168003,solute carrier family 3 member 2(SLC3A2),Homo sapiens,
ENSG00000170385,solute carrier family 30 member 1(SLC30A1),Homo sapiens,
ENSG00000196660,solute carrier family 30 member 10(SLC30A10),Homo sapiens,
ENSG00000158014,solute carrier family 30 member 2(SLC30A2),Homo sapiens,
ENSG00000115194,solute carrier family 30 member 3(SLC30A3),Homo sapiens,
ENSG00000104154,solute carrier family 30 member 4(SLC30A4),Homo sapiens,
ENSG00000145740,solute carrier family 30 member 5(SLC30A5),Homo sapiens,
ENSG00000152683,solute carrier family 30 member 6(SLC30A6),Homo sapiens,
ENSG00000162695,solute carrier family 30 member 7(SLC30A7),Homo sapiens,
ENSG00000164756,solute carrier family 30 member 8(SLC30A8),Homo sapiens,
ENSG00000014824,solute carrier family 30 member 9(SLC30A9),Homo sapiens,
ENSG00000136868,solute carrier family 31 member 1(SLC31A1),Homo sapiens,
ENSG00000136867,solute carrier family 31 member 2(SLC31A2),Homo sapiens,
ENSG00000131183,solute carrier family 34 member 1(SLC34A1),Homo sapiens,
ENSG00000157765,solute carrier family 34 member 2(SLC34A2),Homo sapiens,
ENSG00000198569,solute carrier family 34 member 3(SLC34A3),Homo sapiens,
ENSG00000176273,solute carrier family 35 member G1(SLC35G1),Homo sapiens,
ENSG00000111371,solute carrier family 38 member 1(SLC38A1),Homo sapiens,
ENSG00000157637,solute carrier family 38 member 10(SLC38A10),Homo sapiens,
ENSG00000169507,solute carrier family 38 member 11(SLC38A11),Homo sapiens,
ENSG00000134294,solute carrier family 38 member 2(SLC38A2),Homo sapiens,
ENSG00000188338,solute carrier family 38 member 3(SLC38A3),Homo sapiens,
ENSG00000139209,solute carrier family 38 member 4(SLC38A4),Homo sapiens,
ENSG00000017483,solute carrier family 38 member 5(SLC38A5),Homo sapiens,
ENSG00000139974,solute carrier family 38 member 6(SLC38A6),Homo sapiens,
ENSG00000103042,solute carrier family 38 member 7(SLC38A7),Homo sapiens,
ENSG00000166558,solute carrier family 38 member 8(SLC38A8),Homo sapiens,
ENSG00000143570,solute carrier family 39 member 1(SLC39A1),Homo sapiens,
ENSG00000196950,solute carrier family 39 member 10(SLC39A10),Homo sapiens,
ENSG00000133195,solute carrier family 39 member 11(SLC39A11),Homo sapiens,
ENSG00000148482,solute carrier family 39 member 12(SLC39A12),Homo sapiens,
ENSG00000165915,solute carrier family 39 member 13(SLC39A13),Homo sapiens,
ENSG00000104635,solute carrier family 39 member 14(SLC39A14),Homo sapiens,
ENSG00000165794,solute carrier family 39 member 2(SLC39A2),Homo sapiens,
ENSG00000141873,solute carrier family 39 member 3(SLC39A3),Homo sapiens,
ENSG00000147804,solute carrier family 39 member 4(SLC39A4),Homo sapiens,
ENSG00000139540,solute carrier family 39 member 5(SLC39A5),Homo sapiens,
ENSG00000141424,solute carrier family 39 member 6(SLC39A6),Homo sapiens,
ENSG00000138821,solute carrier family 39 member 8(SLC39A8),Homo sapiens,
ENSG00000029364,solute carrier family 39 member 9(SLC39A9),Homo sapiens,
ENSG00000144290,solute carrier family 4 member 10(SLC4A10),Homo sapiens,
ENSG00000088836,solute carrier family 4 member 11(SLC4A11),Homo sapiens,
ENSG00000080493,solute carrier family 4 member 4(SLC4A4),Homo sapiens,
ENSG00000188687,solute carrier family 4 member 5(SLC4A5),Homo sapiens,
ENSG00000033867,solute carrier family 4 member 7(SLC4A7),Homo sapiens,
ENSG00000050438,solute carrier family 4 member 8(SLC4A8),Homo sapiens,
ENSG00000113073,solute carrier family 4 member 9(SLC4A9),Homo sapiens,
ENSG00000138449,solute carrier family 40 member 1(SLC40A1),Homo sapiens,
ENSG00000133065,solute carrier family 41 member 1(SLC41A1),Homo sapiens,
ENSG00000136052,solute carrier family 41 member 2(SLC41A2),Homo sapiens,
ENSG00000114544,solute carrier family 41 member 3(SLC41A3),Homo sapiens,
ENSG00000139508,solute carrier family 46 member 3(SLC46A3),Homo sapiens,
ENSG00000100170,solute carrier family 5 member 1(SLC5A1),Homo sapiens,
ENSG00000154025,solute carrier family 5 member 10(SLC5A10),Homo sapiens,
ENSG00000158865,solute carrier family 5 member 11(SLC5A11),Homo sapiens,
ENSG00000148942,solute carrier family 5 member 12(SLC5A12),Homo sapiens,
ENSG00000140675,solute carrier family 5 member 2(SLC5A2),Homo sapiens,
ENSG00000198743,solute carrier family 5 member 3(SLC5A3),Homo sapiens,
ENSG00000100191,solute carrier family 5 member 4(SLC5A4),Homo sapiens,
ENSG00000105641,solute carrier family 5 member 5(SLC5A5),Homo sapiens,
ENSG00000138074,solute carrier family 5 member 6(SLC5A6),Homo sapiens,
ENSG00000115665,solute carrier family 5 member 7(SLC5A7),Homo sapiens,
ENSG00000256870,solute carrier family 5 member 8(SLC5A8),Homo sapiens,
ENSG00000117834,solute carrier family 5 member 9(SLC5A9),Homo sapiens,
ENSG00000157103,solute carrier family 6 member 1(SLC6A1),Homo sapiens,
ENSG00000132164,solute carrier family 6 member 11(SLC6A11),Homo sapiens,
ENSG00000111181,solute carrier family 6 member 12(SLC6A12),Homo sapiens,
ENSG00000010379,solute carrier family 6 member 13(SLC6A13),Homo sapiens,
ENSG00000072041,solute carrier family 6 member 15(SLC6A15),Homo sapiens,
ENSG00000063127,solute carrier family 6 member 16(SLC6A16),Homo sapiens,
ENSG00000197106,solute carrier family 6 member 17(SLC6A17),Homo sapiens,
ENSG00000164363,solute carrier family 6 member 18(SLC6A18),Homo sapiens,
ENSG00000174358,solute carrier family 6 member 19(SLC6A19),Homo sapiens,
ENSG00000103546,solute carrier family 6 member 2(SLC6A2),Homo sapiens,
ENSG00000163817,solute carrier family 6 member 20(SLC6A20),Homo sapiens,
ENSG00000142319,solute carrier family 6 member 3(SLC6A3),Homo sapiens,
ENSG00000108576,solute carrier family 6 member 4(SLC6A4),Homo sapiens,
ENSG00000165970,solute carrier family 6 member 5(SLC6A5),Homo sapiens,
ENSG00000131389,solute carrier family 6 member 6(SLC6A6),Homo sapiens,
ENSG00000011083,solute carrier family 6 member 7(SLC6A7),Homo sapiens,
ENSG00000130821,solute carrier family 6 member 8(SLC6A8),Homo sapiens,
ENSG00000196517,solute carrier family 6 member 9(SLC6A9),Homo sapiens,
ENSG00000183023,solute carrier family 8 member A1(SLC8A1),Homo sapiens,
ENSG00000118160,solute carrier family 8 member A2(SLC8A2),Homo sapiens,
ENSG00000100678,solute carrier family 8 member A3(SLC8A3),Homo sapiens,
ENSG00000089060,solute carrier family 8 member B1(SLC8B1),Homo sapiens,
ENSG00000090020,solute carrier family 9 member A1(SLC9A1),Homo sapiens,
ENSG00000115616,solute carrier family 9 member A2(SLC9A2),Homo sapiens,
ENSG00000066230,solute carrier family 9 member A3(SLC9A3),Homo sapiens,
ENSG00000180251,solute carrier family 9 member A4(SLC9A4),Homo sapiens,
ENSG00000135740,solute carrier family 9 member A5(SLC9A5),Homo sapiens,
ENSG00000198689,solute carrier family 9 member A6(SLC9A6),Homo sapiens,
ENSG00000065923,solute carrier family 9 member A7(SLC9A7),Homo sapiens,
ENSG00000197818,solute carrier family 9 member A8(SLC9A8),Homo sapiens,
ENSG00000181804,solute carrier family 9 member A9(SLC9A9),Homo sapiens,
ENSG00000183704,solute carrier family 9 member B1 pseudogene 1(SLC9B1P1),Homo sapiens,
ENSG00000164037,solute carrier family 9 member B1(SLC9B1),Homo sapiens,
ENSG00000164038,solute carrier family 9 member B2(SLC9B2),Homo sapiens,
ENSG00000172139,solute carrier family 9 member C1(SLC9C1),Homo sapiens,
ENSG00000162753,solute carrier family 9 member C2 (putative)(SLC9C2),Homo sapiens,
ENSG00000075142,sorcin(SRI),Homo sapiens,
ENSG00000160460,"spectrin beta, non-erythrocytic 4(SPTBN4)",Homo sapiens,
ENSG00000063176,sphingosine kinase 2(SPHK2),Homo sapiens,
ENSG00000159167,stanniocalcin 1(STC1),Homo sapiens,
ENSG00000113739,stanniocalcin 2(STC2),Homo sapiens,
ENSG00000165283,stomatin like 2(STOML2),Homo sapiens,
ENSG00000148175,stomatin(STOM),Homo sapiens,
ENSG00000133872,store-operated calcium entry associated regulatory factor(SARAF),Homo sapiens,
ENSG00000167323,stromal interaction molecule 1(STIM1),Homo sapiens,
ENSG00000109689,stromal interaction molecule 2(STIM2),Homo sapiens,
ENSG00000132639,synaptosome associated protein 25(SNAP25),Homo sapiens,
ENSG00000101400,syntrophin alpha 1(SNTA1),Homo sapiens,
ENSG00000145335,synuclein alpha(SNCA),Homo sapiens,
ENSG00000088992,tescalcin(TESC),Homo sapiens,
ENSG00000106537,tetraspanin 13(TSPAN13),Homo sapiens,
ENSG00000239732,toll like receptor 9(TLR9),Homo sapiens,
ENSG00000160404,torsin family 2 member A(TOR2A),Homo sapiens,
ENSG00000134827,transcobalamin 1(TCN1),Homo sapiens,
ENSG00000185339,transcobalamin 2(TCN2),Homo sapiens,
ENSG00000106327,transferrin receptor 2(TFR2),Homo sapiens,
ENSG00000072274,transferrin receptor(TFRC),Homo sapiens,
ENSG00000091513,transferrin(TF),Homo sapiens,
ENSG00000105329,transforming growth factor beta 1(TGFB1),Homo sapiens,
ENSG00000104321,transient receptor potential cation channel subfamily A member 1(TRPA1),Homo sapiens,
ENSG00000144935,transient receptor potential cation channel subfamily C member 1(TRPC1),Homo sapiens,
ENSG00000138741,transient receptor potential cation channel subfamily C member 3(TRPC3),Homo sapiens,
ENSG00000100991,transient receptor potential cation channel subfamily C member 4 associated protein(TRPC4AP),Homo sapiens,
ENSG00000133107,transient receptor potential cation channel subfamily C member 4(TRPC4),Homo sapiens,
ENSG00000072315,transient receptor potential cation channel subfamily C member 5(TRPC5),Homo sapiens,
ENSG00000137672,transient receptor potential cation channel subfamily C member 6(TRPC6),Homo sapiens,
ENSG00000069018,transient receptor potential cation channel subfamily C member 7(TRPC7),Homo sapiens,
ENSG00000134160,transient receptor potential cation channel subfamily M member 1(TRPM1),Homo sapiens,
ENSG00000142185,transient receptor potential cation channel subfamily M member 2(TRPM2),Homo sapiens,
ENSG00000083067,transient receptor potential cation channel subfamily M member 3(TRPM3),Homo sapiens,
ENSG00000130529,transient receptor potential cation channel subfamily M member 4(TRPM4),Homo sapiens,
ENSG00000070985,transient receptor potential cation channel subfamily M member 5(TRPM5),Homo sapiens,
ENSG00000119121,transient receptor potential cation channel subfamily M member 6(TRPM6),Homo sapiens,
ENSG00000092439,transient receptor potential cation channel subfamily M member 7(TRPM7),Homo sapiens,
ENSG00000144481,transient receptor potential cation channel subfamily M member 8(TRPM8),Homo sapiens,
ENSG00000196689,transient receptor potential cation channel subfamily V member 1(TRPV1),Homo sapiens,
ENSG00000187688,transient receptor potential cation channel subfamily V member 2(TRPV2),Homo sapiens,
ENSG00000167723,transient receptor potential cation channel subfamily V member 3(TRPV3),Homo sapiens,
ENSG00000111199,transient receptor potential cation channel subfamily V member 4(TRPV4),Homo sapiens,
ENSG00000127412,transient receptor potential cation channel subfamily V member 5(TRPV5),Homo sapiens,
ENSG00000165125,transient receptor potential cation channel subfamily V member 6(TRPV6),Homo sapiens,
ENSG00000100300,translocator protein(TSPO),Homo sapiens,
ENSG00000139644,transmembrane BAX inhibitor motif containing 6(TMBIM6),Homo sapiens,
ENSG00000143183,transmembrane and coiled-coil domains 1(TMCO1),Homo sapiens,
ENSG00000150403,transmembrane and coiled-coil domains 3(TMCO3),Homo sapiens,
ENSG00000165091,transmembrane channel like 1(TMC1),Homo sapiens,
ENSG00000149488,transmembrane channel like 2(TMC2),Homo sapiens,
ENSG00000134851,transmembrane protein 165(TMEM165),Homo sapiens,
ENSG00000127419,transmembrane protein 175(TMEM175),Homo sapiens,
ENSG00000171227,transmembrane protein 37(TMEM37),Homo sapiens,
ENSG00000072954,transmembrane protein 38A(TMEM38A),Homo sapiens,
ENSG00000095209,transmembrane protein 38B(TMEM38B),Homo sapiens,
ENSG00000186439,triadin(TRDN),Homo sapiens,
ENSG00000095970,triggering receptor expressed on myeloid cells 2(TREM2),Homo sapiens,
ENSG00000133112,"tumor protein, translationally-controlled 1(TPT1)",Homo sapiens,
ENSG00000104723,tumor suppressor candidate 3(TUSC3),Homo sapiens,
ENSG00000167614,tweety family member 1(TTYH1),Homo sapiens,
ENSG00000186815,two pore segment channel 1(TPCN1),Homo sapiens,
ENSG00000162341,two pore segment channel 2(TPCN2),Homo sapiens,
ENSG00000108953,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE),Homo sapiens,
ENSG00000128245,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta(YWHAH),Homo sapiens,
ENSG00000135018,ubiquilin 1(UBQLN1),Homo sapiens,
ENSG00000154127,ubiquitin associated and SH3 domain containing B(UBASH3B),Homo sapiens,
ENSG00000144357,ubiquitin protein ligase E3 component n-recognin 3(UBR3),Homo sapiens,
ENSG00000163794,urocortin(UCN),Homo sapiens,
ENSG00000169344,uromodulin(UMOD),Homo sapiens,
ENSG00000152818,utrophin(UTRN),Homo sapiens,
ENSG00000119541,vacuolar protein sorting 4 homolog B(VPS4B),Homo sapiens,
ENSG00000062716,vacuole membrane protein 1(VMP1),Homo sapiens,
ENSG00000146469,vasoactive intestinal peptide(VIP),Homo sapiens,
ENSG00000220205,vesicle associated membrane protein 2(VAMP2),Homo sapiens,
ENSG00000111424,vitamin D receptor(VDR),Homo sapiens,
ENSG00000109501,wolframin ER transmembrane glycoprotein(WFS1),Homo sapiens,
ENSG00000177054,zinc finger DHHC-type palmitoyltransferase 13(ZDHHC13),Homo sapiens,
ENSG00000084073,zinc metallopeptidase STE24(ZMPSTE24),Homo sapiens,
 ,,,
