ID,Gene Name,Species,
ENSG00000171557,fibrinogen gamma chain(FGG),Homo sapiens,
ENSG00000070193,fibroblast growth factor 10(FGF10),Homo sapiens,
ENSG00000161958,fibroblast growth factor 11(FGF11),Homo sapiens,
ENSG00000114279,fibroblast growth factor 12(FGF12),Homo sapiens,
ENSG00000129682,fibroblast growth factor 13(FGF13),Homo sapiens,
ENSG00000102466,fibroblast growth factor 14(FGF14),Homo sapiens,
ENSG00000196468,fibroblast growth factor 16(FGF16),Homo sapiens,
ENSG00000158815,fibroblast growth factor 17(FGF17),Homo sapiens,
ENSG00000156427,fibroblast growth factor 18(FGF18),Homo sapiens,
ENSG00000138685,fibroblast growth factor 2(FGF2),Homo sapiens,
ENSG00000078579,fibroblast growth factor 20(FGF20),Homo sapiens,
ENSG00000105550,fibroblast growth factor 21(FGF21),Homo sapiens,
ENSG00000118972,fibroblast growth factor 23(FGF23),Homo sapiens,
ENSG00000186895,fibroblast growth factor 3(FGF3),Homo sapiens,
ENSG00000075388,fibroblast growth factor 4(FGF4),Homo sapiens,
ENSG00000138675,fibroblast growth factor 5(FGF5),Homo sapiens,
ENSG00000140285,fibroblast growth factor 7(FGF7),Homo sapiens,
ENSG00000102678,fibroblast growth factor 9(FGF9),Homo sapiens,
ENSG00000137440,fibroblast growth factor binding protein 1(FGFBP1),Homo sapiens,
ENSG00000137441,fibroblast growth factor binding protein 2(FGFBP2),Homo sapiens,
ENSG00000174721,fibroblast growth factor binding protein 3(FGFBP3),Homo sapiens,
ENSG00000066468,fibroblast growth factor receptor 2(FGFR2),Homo sapiens,
ENSG00000068078,fibroblast growth factor receptor 3(FGFR3),Homo sapiens,
ENSG00000196924,filamin A(FLNA),Homo sapiens,
ENSG00000110195,folate receptor alpha(FOLR1),Homo sapiens,
ENSG00000129514,forkhead box A1(FOXA1),Homo sapiens,
ENSG00000125798,forkhead box A2(FOXA2),Homo sapiens,
ENSG00000251493,forkhead box D1(FOXD1),Homo sapiens,
ENSG00000176678,forkhead box L1(FOXL1),Homo sapiens,
ENSG00000183770,forkhead box L2(FOXL2),Homo sapiens,
ENSG00000150907,forkhead box O1(FOXO1),Homo sapiens,
ENSG00000118689,forkhead box O3(FOXO3),Homo sapiens,
ENSG00000179431,four-jointed box kinase 1(FJX1),Homo sapiens,
ENSG00000102081,fragile X messenger ribonucleoprotein 1(FMR1),Homo sapiens,
ENSG00000126266,free fatty acid receptor 1(FFAR1),Homo sapiens,
ENSG00000126262,free fatty acid receptor 2(FFAR2),Homo sapiens,
ENSG00000185897,free fatty acid receptor 3(FFAR3),Homo sapiens,
ENSG00000186188,free fatty acid receptor 4(FFAR4),Homo sapiens,
ENSG00000157240,frizzled class receptor 1(FZD1),Homo sapiens,
ENSG00000111432,frizzled class receptor 10(FZD10),Homo sapiens,
ENSG00000180340,frizzled class receptor 2(FZD2),Homo sapiens,
ENSG00000104290,frizzled class receptor 3(FZD3),Homo sapiens,
ENSG00000174804,frizzled class receptor 4(FZD4),Homo sapiens,
ENSG00000163251,frizzled class receptor 5(FZD5),Homo sapiens,
ENSG00000164930,frizzled class receptor 6(FZD6),Homo sapiens,
ENSG00000155760,frizzled class receptor 7(FZD7),Homo sapiens,
ENSG00000177283,frizzled class receptor 8(FZD8),Homo sapiens,
ENSG00000188763,frizzled class receptor 9(FZD9),Homo sapiens,
ENSG00000162998,frizzled related protein(FRZB),Homo sapiens,
ENSG00000010361,fuzzy planar cell polarity protein(FUZ),Homo sapiens,
ENSG00000197093,galactose-3-O-sulfotransferase 4(GAL3ST4),Homo sapiens,
ENSG00000069482,galanin and GMAP prepropeptide(GAL),Homo sapiens,
ENSG00000166573,galanin receptor 1(GALR1),Homo sapiens,
ENSG00000128310,galanin receptor 3(GALR3),Homo sapiens,
ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1(GABRA1),Homo sapiens,
ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2(GABRA2),Homo sapiens,
ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3(GABRA3),Homo sapiens,
ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4(GABRA4),Homo sapiens,
ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5(GABRA5),Homo sapiens,
ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6(GABRA6),Homo sapiens,
ENSG00000163288,gamma-aminobutyric acid type A receptor subunit beta1(GABRB1),Homo sapiens,
ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2(GABRB2),Homo sapiens,
ENSG00000166206,gamma-aminobutyric acid type A receptor subunit beta3(GABRB3),Homo sapiens,
ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta(GABRD),Homo sapiens,
ENSG00000102287,gamma-aminobutyric acid type A receptor subunit epsilon(GABRE),Homo sapiens,
ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1(GABRG1),Homo sapiens,
ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2(GABRG2),Homo sapiens,
ENSG00000182256,gamma-aminobutyric acid type A receptor subunit gamma3(GABRG3),Homo sapiens,
ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi(GABRP),Homo sapiens,
ENSG00000146276,gamma-aminobutyric acid type A receptor subunit rho1(GABRR1),Homo sapiens,
ENSG00000111886,gamma-aminobutyric acid type A receptor subunit rho2(GABRR2),Homo sapiens,
ENSG00000183185,gamma-aminobutyric acid type A receptor subunit rho3(GABRR3),Homo sapiens,
ENSG00000136928,gamma-aminobutyric acid type B receptor subunit 2(GABBR2),Homo sapiens,
ENSG00000152661,gap junction protein alpha 1(GJA1),Homo sapiens,
ENSG00000135355,gap junction protein alpha 10(GJA10),Homo sapiens,
ENSG00000121743,gap junction protein alpha 3(GJA3),Homo sapiens,
ENSG00000187513,gap junction protein alpha 4(GJA4),Homo sapiens,
ENSG00000121634,gap junction protein alpha 8(GJA8),Homo sapiens,
ENSG00000131233,gap junction protein alpha 9(GJA9),Homo sapiens,
ENSG00000169562,gap junction protein beta 1(GJB1),Homo sapiens,
ENSG00000165474,gap junction protein beta 2(GJB2),Homo sapiens,
ENSG00000188910,gap junction protein beta 3(GJB3),Homo sapiens,
ENSG00000189433,gap junction protein beta 4(GJB4),Homo sapiens,
ENSG00000189280,gap junction protein beta 5(GJB5),Homo sapiens,
ENSG00000121742,gap junction protein beta 6(GJB6),Homo sapiens,
ENSG00000164411,gap junction protein beta 7(GJB7),Homo sapiens,
ENSG00000159248,gap junction protein delta 2(GJD2),Homo sapiens,
ENSG00000183153,gap junction protein delta 3(GJD3),Homo sapiens,
ENSG00000177291,gap junction protein delta 4(GJD4),Homo sapiens,
ENSG00000203733,gap junction protein epsilon 1(GJE1),Homo sapiens,
ENSG00000182963,gap junction protein gamma 1(GJC1),Homo sapiens,
ENSG00000198835,gap junction protein gamma 2(GJC2),Homo sapiens,
ENSG00000176402,gap junction protein gamma 3(GJC3),Homo sapiens,
ENSG00000010310,gastric inhibitory polypeptide receptor(GIPR),Homo sapiens,
ENSG00000159224,gastric inhibitory polypeptide(GIP),Homo sapiens,
ENSG00000134443,gastrin releasing peptide(GRP),Homo sapiens,
ENSG00000157017,ghrelin and obestatin prepropeptide(GHRL),Homo sapiens,
ENSG00000168621,glial cell derived neurotrophic factor(GDNF),Homo sapiens,
ENSG00000131095,glial fibrillary acidic protein(GFAP),Homo sapiens,
ENSG00000112164,glucagon like peptide 1 receptor(GLP1R),Homo sapiens,
ENSG00000115263,glucagon(GCG),Homo sapiens,
ENSG00000106633,glucokinase(GCK),Homo sapiens,
ENSG00000152254,glucose-6-phosphatase catalytic subunit 2(G6PC2),Homo sapiens,
ENSG00000128683,glutamate decarboxylase 1(GAD1),Homo sapiens,
ENSG00000136750,glutamate decarboxylase 2(GAD2),Homo sapiens,
ENSG00000148672,glutamate dehydrogenase 1(GLUD1),Homo sapiens,
ENSG00000155511,glutamate ionotropic receptor AMPA type subunit 1(GRIA1),Homo sapiens,
ENSG00000120251,glutamate ionotropic receptor AMPA type subunit 2(GRIA2),Homo sapiens,
ENSG00000125675,glutamate ionotropic receptor AMPA type subunit 3(GRIA3),Homo sapiens,
ENSG00000152578,glutamate ionotropic receptor AMPA type subunit 4(GRIA4),Homo sapiens,
ENSG00000176884,glutamate ionotropic receptor NMDA type subunit 1(GRIN1),Homo sapiens,
ENSG00000183454,glutamate ionotropic receptor NMDA type subunit 2A(GRIN2A),Homo sapiens,
ENSG00000273079,glutamate ionotropic receptor NMDA type subunit 2B(GRIN2B),Homo sapiens,
ENSG00000161509,glutamate ionotropic receptor NMDA type subunit 2C(GRIN2C),Homo sapiens,
ENSG00000105464,glutamate ionotropic receptor NMDA type subunit 2D(GRIN2D),Homo sapiens,
ENSG00000198785,glutamate ionotropic receptor NMDA type subunit 3A(GRIN3A),Homo sapiens,
ENSG00000116032,glutamate ionotropic receptor NMDA type subunit 3B(GRIN3B),Homo sapiens,
ENSG00000182771,glutamate ionotropic receptor delta type subunit 1(GRID1),Homo sapiens,
ENSG00000152208,glutamate ionotropic receptor delta type subunit 2(GRID2),Homo sapiens,
ENSG00000171189,glutamate ionotropic receptor kainate type subunit 1(GRIK1),Homo sapiens,
ENSG00000164418,glutamate ionotropic receptor kainate type subunit 2(GRIK2),Homo sapiens,
ENSG00000163873,glutamate ionotropic receptor kainate type subunit 3(GRIK3),Homo sapiens,
ENSG00000149403,glutamate ionotropic receptor kainate type subunit 4(GRIK4),Homo sapiens,
ENSG00000105737,glutamate ionotropic receptor kainate type subunit 5(GRIK5),Homo sapiens,
ENSG00000152822,glutamate metabotropic receptor 1(GRM1),Homo sapiens,
ENSG00000164082,glutamate metabotropic receptor 2(GRM2),Homo sapiens,
ENSG00000198822,glutamate metabotropic receptor 3(GRM3),Homo sapiens,
ENSG00000168959,glutamate metabotropic receptor 5(GRM5),Homo sapiens,
ENSG00000113262,glutamate metabotropic receptor 6(GRM6),Homo sapiens,
ENSG00000196277,glutamate metabotropic receptor 7(GRM7),Homo sapiens,
ENSG00000179603,glutamate metabotropic receptor 8(GRM8),Homo sapiens,
ENSG00000135821,glutamate-ammonia ligase(GLUL),Homo sapiens,
ENSG00000115419,glutaminase(GLS),Homo sapiens,
ENSG00000138792,glutamyl aminopeptidase(ENPEP),Homo sapiens,
ENSG00000145888,glycine receptor alpha 1(GLRA1),Homo sapiens,
ENSG00000101958,glycine receptor alpha 2(GLRA2),Homo sapiens,
ENSG00000145451,glycine receptor alpha 3(GLRA3),Homo sapiens,
ENSG00000109738,glycine receptor beta(GLRB),Homo sapiens,
ENSG00000105723,glycogen synthase kinase 3 alpha(GSK3A),Homo sapiens,
ENSG00000082701,glycogen synthase kinase 3 beta(GSK3B),Homo sapiens,
ENSG00000135346,"glycoprotein hormones, alpha polypeptide(CGA)",Homo sapiens,
ENSG00000136235,glycoprotein nmb(GPNMB),Homo sapiens,
ENSG00000112293,glycosylphosphatidylinositol specific phospholipase D1(GPLD1),Homo sapiens,
ENSG00000147257,glypican 3(GPC3),Homo sapiens,
ENSG00000076716,glypican 4(GPC4),Homo sapiens,
ENSG00000179399,glypican 5(GPC5),Homo sapiens,
ENSG00000147437,gonadotropin releasing hormone 1(GNRH1),Homo sapiens,
ENSG00000109163,gonadotropin releasing hormone receptor(GNRHR),Homo sapiens,
ENSG00000133937,goosecoid homeobox(GSC),Homo sapiens,
ENSG00000158055,grainyhead like transcription factor 3(GRHL3),Homo sapiens,
ENSG00000166923,"gremlin 1, DAN family BMP antagonist(GREM1)",Homo sapiens,
ENSG00000130513,growth differentiation factor 15(GDF15),Homo sapiens,
ENSG00000125965,growth differentiation factor 5(GDF5),Homo sapiens,
ENSG00000164404,growth differentiation factor 9(GDF9),Homo sapiens,
ENSG00000106070,growth factor receptor bound protein 10(GRB10),Homo sapiens,
ENSG00000106128,growth hormone releasing hormone receptor(GHRHR),Homo sapiens,
ENSG00000118702,growth hormone releasing hormone(GHRH),Homo sapiens,
ENSG00000121853,growth hormone secretagogue receptor(GHSR),Homo sapiens,
ENSG00000164116,guanylate cyclase 1 soluble subunit alpha 1(GUCY1A1),Homo sapiens,
ENSG00000061918,guanylate cyclase 1 soluble subunit beta 1(GUCY1B1),Homo sapiens,
ENSG00000112599,guanylate cyclase activator 1B(GUCA1B),Homo sapiens,
ENSG00000152804,hematopoietically expressed homeobox(HHEX),Homo sapiens,
ENSG00000019991,hepatocyte growth factor(HGF),Homo sapiens,
ENSG00000101076,hepatocyte nuclear factor 4 alpha(HNF4A),Homo sapiens,
ENSG00000114315,hes family bHLH transcription factor 1(HES1),Homo sapiens,
ENSG00000149948,high mobility group AT-hook 2(HMGA2),Homo sapiens,
ENSG00000118418,high mobility group nucleosomal binding domain 3(HMGN3),Homo sapiens,
ENSG00000196639,histamine receptor H1(HRH1),Homo sapiens,
ENSG00000113749,histamine receptor H2(HRH2),Homo sapiens,
ENSG00000101180,histamine receptor H3(HRH3),Homo sapiens,
ENSG00000134489,histamine receptor H4(HRH4),Homo sapiens,
ENSG00000116478,histone deacetylase 1(HDAC1),Homo sapiens,
ENSG00000094631,histone deacetylase 6(HDAC6),Homo sapiens,
ENSG00000106004,homeobox A5(HOXA5),Homo sapiens,
ENSG00000152413,homer scaffold protein 1(HOMER1),Homo sapiens,
ENSG00000173805,huntingtin associated protein 1(HAP1),Homo sapiens,
ENSG00000187664,hyaluronan and proteoglycan link protein 4(HAPLN4),Homo sapiens,
ENSG00000138796,hydroxyacyl-CoA dehydrogenase(HADH),Homo sapiens,
ENSG00000182782,hydroxycarboxylic acid receptor 2(HCAR2),Homo sapiens,
ENSG00000099822,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2(HCN2),Homo sapiens,
ENSG00000164588,hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1),Homo sapiens,
ENSG00000138622,hyperpolarization activated cyclic nucleotide gated potassium channel 4(HCN4),Homo sapiens,
ENSG00000161610,hypocretin neuropeptide precursor(HCRT),Homo sapiens,
ENSG00000121764,hypocretin receptor 1(HCRTR1),Homo sapiens,
ENSG00000137252,hypocretin receptor 2(HCRTR2),Homo sapiens,
ENSG00000100644,hypoxia inducible factor 1 subunit alpha(HIF1A),Homo sapiens,
ENSG00000135245,hypoxia inducible lipid droplet associated(HILPDA),Homo sapiens,
ENSG00000145103,immunoglobulin like domain containing receptor 1(ILDR1),Homo sapiens,
ENSG00000143195,immunoglobulin like domain containing receptor 2(ILDR2),Homo sapiens,
ENSG00000144847,immunoglobulin superfamily member 11(IGSF11),Homo sapiens,
ENSG00000123999,inhibin subunit alpha(INHA),Homo sapiens,
ENSG00000122641,inhibin subunit beta A(INHBA),Homo sapiens,
ENSG00000163083,inhibin subunit beta B(INHBB),Homo sapiens,
ENSG00000205363,inhibitory synaptic factor 1(INSYN1),Homo sapiens,
ENSG00000188916,inhibitory synaptic factor 2A(INSYN2A),Homo sapiens,
ENSG00000204767,inhibitory synaptic factor family member 2B(INSYN2B),Homo sapiens,
ENSG00000150995,"inositol 1,4,5-trisphosphate receptor type 1(ITPR1)",Homo sapiens,
ENSG00000137825,inositol-trisphosphate 3-kinase A(ITPKA),Homo sapiens,
ENSG00000248099,insulin like 3(INSL3),Homo sapiens,
ENSG00000120211,insulin like 4(INSL4),Homo sapiens,
ENSG00000146678,insulin like growth factor binding protein 1(IGFBP1),Homo sapiens,
ENSG00000115457,insulin like growth factor binding protein 2(IGFBP2),Homo sapiens,
ENSG00000141753,insulin like growth factor binding protein 4(IGFBP4),Homo sapiens,
ENSG00000167779,insulin like growth factor binding protein 6(IGFBP6),Homo sapiens,
ENSG00000169047,insulin receptor substrate 1(IRS1),Homo sapiens,
ENSG00000185950,insulin receptor substrate 2(IRS2),Homo sapiens,
ENSG00000254647,insulin(INS),Homo sapiens,
ENSG00000166333,integrin linked kinase(ILK),Homo sapiens,
ENSG00000169896,integrin subunit alpha M(ITGAM),Homo sapiens,
ENSG00000160255,integrin subunit beta 2(ITGB2),Homo sapiens,
ENSG00000188379,interferon alpha 2(IFNA2),Homo sapiens,
ENSG00000214042,interferon alpha 7(IFNA7),Homo sapiens,
ENSG00000111537,interferon gamma(IFNG),Homo sapiens,
ENSG00000125538,interleukin 1 beta(IL1B),Homo sapiens,
ENSG00000169306,interleukin 1 receptor accessory protein like 1(IL1RAPL1),Homo sapiens,
ENSG00000196083,interleukin 1 receptor accessory protein(IL1RAP),Homo sapiens,
ENSG00000136689,interleukin 1 receptor antagonist(IL1RN),Homo sapiens,
ENSG00000095752,interleukin 11(IL11),Homo sapiens,
ENSG00000164136,interleukin 15(IL15),Homo sapiens,
ENSG00000112115,interleukin 17A(IL17A),Homo sapiens,
ENSG00000127743,interleukin 17B(IL17B),Homo sapiens,
ENSG00000124391,interleukin 17C(IL17C),Homo sapiens,
ENSG00000150782,interleukin 18(IL18),Homo sapiens,
ENSG00000109471,interleukin 2(IL2),Homo sapiens,
ENSG00000111536,interleukin 26(IL26),Homo sapiens,
ENSG00000164399,interleukin 3(IL3),Homo sapiens,
ENSG00000136688,interleukin 36 gamma(IL36G),Homo sapiens,
ENSG00000136244,interleukin 6(IL6),Homo sapiens,
ENSG00000104432,interleukin 7(IL7),Homo sapiens,
ENSG00000109083,intraflagellar transport 20(IFT20),Homo sapiens,
ENSG00000068885,intraflagellar transport 80(IFT80),Homo sapiens,
ENSG00000119509,inversin(INVS),Homo sapiens,
ENSG00000121351,islet amyloid polypeptide(IAPP),Homo sapiens,
ENSG00000003147,islet cell autoantigen 1(ICA1),Homo sapiens,
ENSG00000077684,jade family PHD finger 1(JADE1),Homo sapiens,
ENSG00000171135,jagunal homolog 1(JAGN1),Homo sapiens,
ENSG00000173801,junction plakoglobin(JUP),Homo sapiens,
ENSG00000154118,junctophilin 3(JPH3),Homo sapiens,
ENSG00000092051,junctophilin 4(JPH4),Homo sapiens,
ENSG00000114030,karyopherin subunit alpha 1(KPNA1),Homo sapiens,
ENSG00000182481,karyopherin subunit alpha 2(KPNA2),Homo sapiens,
ENSG00000117153,kelch like family member 12(KLHL12),Homo sapiens,
ENSG00000054523,kinesin family member 1B(KIF1B),Homo sapiens,
ENSG00000155980,kinesin family member 5A(KIF5A),Homo sapiens,
ENSG00000170759,kinesin family member 5B(KIF5B),Homo sapiens,
ENSG00000183762,kringle containing transmembrane protein 1(KREMEN1),Homo sapiens,
ENSG00000131650,kringle containing transmembrane protein 2(KREMEN2),Homo sapiens,
ENSG00000117009,kynurenine 3-monooxygenase(KMO),Homo sapiens,
ENSG00000167531,lactalbumin alpha(LALBA),Homo sapiens,
ENSG00000179528,ladybird homeobox 2(LBX2),Homo sapiens,
ENSG00000196569,laminin subunit alpha 2(LAMA2),Homo sapiens,
ENSG00000131023,large tumor suppressor kinase 1(LATS1),Homo sapiens,
ENSG00000150457,large tumor suppressor kinase 2(LATS2),Homo sapiens,
ENSG00000090006,latent transforming growth factor beta binding protein 4(LTBP4),Homo sapiens,
ENSG00000100600,legumain(LGMN),Homo sapiens,
ENSG00000174697,leptin(LEP),Homo sapiens,
ENSG00000108231,leucine rich glioma inactivated 1(LGI1),Homo sapiens,
ENSG00000136802,leucine rich repeat containing 8 VRAC subunit A(LRRC8A),Homo sapiens,
ENSG00000205213,leucine rich repeat containing G protein-coupled receptor 4(LGR4),Homo sapiens,
ENSG00000139292,leucine rich repeat containing G protein-coupled receptor 5(LGR5),Homo sapiens,
ENSG00000133067,leucine rich repeat containing G protein-coupled receptor 6(LGR6),Homo sapiens,
ENSG00000154237,leucine rich repeat kinase 1(LRRK1),Homo sapiens,
ENSG00000188906,leucine rich repeat kinase 2(LRRK2),Homo sapiens,
ENSG00000162951,leucine rich repeat transmembrane neuronal 1(LRRTM1),Homo sapiens,
ENSG00000146006,leucine rich repeat transmembrane neuronal 2(LRRTM2),Homo sapiens,
ENSG00000162441,leucine zipper and CTNNBIP1 domain containing(LZIC),Homo sapiens,
ENSG00000061337,leucine zipper tumor suppressor 1(LZTS1),Homo sapiens,
ENSG00000107816,leucine zipper tumor suppressor 2(LZTS2),Homo sapiens,
ENSG00000113441,leucyl and cystinyl aminopeptidase(LNPEP),Homo sapiens,
ENSG00000131042,leukocyte immunoglobulin like receptor B2(LILRB2),Homo sapiens,
ENSG00000139636,limb development membrane protein 1 like(LMBR1L),Homo sapiens,
ENSG00000111052,"lin-7 homolog A, crumbs cell polarity complex component(LIN7A)",Homo sapiens,
ENSG00000104863,"lin-7 homolog B, crumbs cell polarity complex component(LIN7B)",Homo sapiens,
ENSG00000148943,"lin-7 homolog C, crumbs cell polarity complex component(LIN7C)",Homo sapiens,
ENSG00000104826,luteinizing hormone subunit beta(LHB),Homo sapiens,
ENSG00000160932,lymphocyte antigen 6 family member E(LY6E),Homo sapiens,
ENSG00000138795,lymphoid enhancer binding factor 1(LEF1),Homo sapiens,
ENSG00000108773,lysine acetyltransferase 2A(KAT2A),Homo sapiens,
ENSG00000147050,lysine demethylase 6A(KDM6A),Homo sapiens,
ENSG00000118058,lysine methyltransferase 2A(KMT2A),Homo sapiens,
ENSG00000171517,lysophosphatidic acid receptor 3(LPAR3),Homo sapiens,
ENSG00000184634,mediator complex subunit 12(MED12),Homo sapiens,
ENSG00000166603,melanocortin 4 receptor(MC4R),Homo sapiens,
ENSG00000187098,melanocyte inducing transcription factor(MITF),Homo sapiens,
ENSG00000134640,melatonin receptor 1B(MTNR1B),Homo sapiens,
ENSG00000187391,"membrane associated guanylate kinase, WW and PDZ domain containing 2(MAGI2)",Homo sapiens,
ENSG00000196549,membrane metalloendopeptidase(MME),Homo sapiens,
ENSG00000117899,mesoderm development LRP chaperone(MESD),Homo sapiens,
ENSG00000166823,mesoderm posterior bHLH transcription factor 1(MESP1),Homo sapiens,
ENSG00000134046,methyl-CpG binding domain protein 2(MBD2),Homo sapiens,
ENSG00000169057,methyl-CpG binding protein 2(MECP2),Homo sapiens,
ENSG00000199017,microRNA 1-1(MIR1-1),Homo sapiens,
ENSG00000207752,microRNA 199a-1(MIR199A1),Homo sapiens,
ENSG00000199157,microRNA 208a(MIR208A),Homo sapiens,
ENSG00000199075,microRNA 26a-1(MIR26A1),Homo sapiens,
ENSG00000207582,microRNA 30b(MIR30B),Homo sapiens,
ENSG00000207698,microRNA 32(MIR32),Homo sapiens,
ENSG00000208037,microRNA 320a(MIR320A),Homo sapiens,
ENSG00000211543,microRNA 320b-1(MIR320B1),Homo sapiens,
ENSG00000221493,microRNA 320c-1(MIR320C1),Homo sapiens,
ENSG00000199053,microRNA 324(MIR324),Homo sapiens,
ENSG00000207948,microRNA 328(MIR328),Homo sapiens,
ENSG00000199151,microRNA 337(MIR337),Homo sapiens,
ENSG00000199082,microRNA 342(MIR342),Homo sapiens,
ENSG00000199104,microRNA 346(MIR346),Homo sapiens,
ENSG00000202566,microRNA 421(MIR421),Homo sapiens,
ENSG00000207569,microRNA 433(MIR433),Homo sapiens,
ENSG00000207869,microRNA 498(MIR498),Homo sapiens,
ENSG00000211538,microRNA 501(MIR501),Homo sapiens,
ENSG00000216179,microRNA 541(MIR541),Homo sapiens,
ENSG00000207820,microRNA 545(MIR545),Homo sapiens,
ENSG00000207807,microRNA 95(MIR95),Homo sapiens,
ENSG00000127603,microtubule actin crosslinking factor 1(MACF1),Homo sapiens,
ENSG00000116141,microtubule affinity regulating kinase 1(MARK1),Homo sapiens,
ENSG00000072518,microtubule affinity regulating kinase 2(MARK2),Homo sapiens,
ENSG00000166963,microtubule associated protein 1A(MAP1A),Homo sapiens,
ENSG00000131711,microtubule associated protein 1B(MAP1B),Homo sapiens,
ENSG00000186868,microtubule associated protein tau(MAPT),Homo sapiens,
ENSG00000110492,midkine(MDK),Homo sapiens,
ENSG00000167470,midnolin(MIDN),Homo sapiens,
ENSG00000141503,misshapen like kinase 1(MINK1),Homo sapiens,
ENSG00000156026,mitochondrial calcium uniporter(MCU),Homo sapiens,
ENSG00000143158,mitochondrial pyruvate carrier 2(MPC2),Homo sapiens,
ENSG00000100030,mitogen-activated protein kinase 1(MAPK1),Homo sapiens,
ENSG00000112062,mitogen-activated protein kinase 14(MAPK14),Homo sapiens,
ENSG00000008735,mitogen-activated protein kinase 8 interacting protein 2(MAPK8IP2),Homo sapiens,
ENSG00000116670,mitotic arrest deficient 2 like 2(MAD2L2),Homo sapiens,
ENSG00000175471,multiple C2 and transmembrane domain containing 1(MCTP1),Homo sapiens,
ENSG00000140563,multiple C2 and transmembrane domain containing 2(MCTP2),Homo sapiens,
ENSG00000197971,myelin basic protein(MBP),Homo sapiens,
ENSG00000197965,myelin protein zero like 1(MPZL1),Homo sapiens,
ENSG00000158887,myelin protein zero(MPZ),Homo sapiens,
ENSG00000034971,myocilin(MYOC),Homo sapiens,
ENSG00000081189,myocyte enhancer factor 2C(MEF2C),Homo sapiens,
ENSG00000138119,myoferlin(MYOF),Homo sapiens,
ENSG00000170011,myosin VIIA and Rab interacting protein(MYRIP),Homo sapiens,
ENSG00000101306,myosin light chain kinase 2(MYLK2),Homo sapiens,
ENSG00000087053,myotubularin related protein 2(MTMR2),Homo sapiens,
ENSG00000175206,natriuretic peptide A(NPPA),Homo sapiens,
ENSG00000159899,natriuretic peptide receptor 2(NPR2),Homo sapiens,
ENSG00000087095,nemo like kinase(NLK),Homo sapiens,
ENSG00000113971,nephrocystin 3(NPHP3),Homo sapiens,
ENSG00000131697,nephrocystin 4(NPHP4),Homo sapiens,
ENSG00000107954,neuralized E3 ubiquitin protein ligase 1(NEURL1),Homo sapiens,
ENSG00000157168,neuregulin 1(NRG1),Homo sapiens,
ENSG00000179915,neurexin 1(NRXN1),Homo sapiens,
ENSG00000110076,neurexin 2(NRXN2),Homo sapiens,
ENSG00000021645,neurexin 3(NRXN3),Homo sapiens,
ENSG00000020129,neurochondrin(NCDN),Homo sapiens,
ENSG00000196712,neurofibromin 1(NF1),Homo sapiens,
ENSG00000154146,neurogranin(NRGN),Homo sapiens,
ENSG00000169760,neuroligin 1(NLGN1),Homo sapiens,
ENSG00000169992,neuroligin 2(NLGN2),Homo sapiens,
ENSG00000196338,neuroligin 3(NLGN3),Homo sapiens,
ENSG00000146938,neuroligin 4 X-linked(NLGN4X),Homo sapiens,
ENSG00000165246,neuroligin 4 Y-linked(NLGN4Y),Homo sapiens,
ENSG00000197696,neuromedin B(NMB),Homo sapiens,
ENSG00000132911,neuromedin U receptor 2(NMUR2),Homo sapiens,
ENSG00000109255,neuromedin U(NMU),Homo sapiens,
ENSG00000174576,neuronal PAS domain protein 4(NPAS4),Homo sapiens,
ENSG00000162992,neuronal differentiation 1(NEUROD1),Homo sapiens,
ENSG00000171532,neuronal differentiation 2(NEUROD2),Homo sapiens,
ENSG00000171246,neuronal pentraxin 1(NPTX1),Homo sapiens,
ENSG00000106236,neuronal pentraxin 2(NPTX2),Homo sapiens,
ENSG00000221890,neuronal pentraxin receptor(NPTXR),Homo sapiens,
ENSG00000168824,neuronal vesicle trafficking associated 1(NSG1),Homo sapiens,
ENSG00000053438,neuronatin(NNAT),Homo sapiens,
ENSG00000139574,neuropeptide FF-amide peptide precursor(NPFF),Homo sapiens,
ENSG00000214285,neuropeptide S(NPS),Homo sapiens,
ENSG00000105954,neuropeptide VF precursor(NPVF),Homo sapiens,
ENSG00000164129,neuropeptide Y receptor Y5(NPY5R),Homo sapiens,
ENSG00000122585,neuropeptide Y(NPY),Homo sapiens,
ENSG00000099250,neuropilin 1(NRP1),Homo sapiens,
ENSG00000166342,neuropilin and tolloid like 1(NETO1),Homo sapiens,
ENSG00000156642,neuroplastin(NPTN),Homo sapiens,
ENSG00000101188,neurotensin receptor 1(NTSR1),Homo sapiens,
ENSG00000198400,neurotrophic receptor tyrosine kinase 1(NTRK1),Homo sapiens,
