ID,Gene Name,Species,
ENSG00000172640,olfactory receptor family 10 subfamily AD member 1(OR10AD1),Homo sapiens,
ENSG00000174970,olfactory receptor family 10 subfamily AG member 1(OR10AG1),Homo sapiens,
ENSG00000197309,olfactory receptor family 10 subfamily D member 3(OR10D3),Homo sapiens,
ENSG00000255582,olfactory receptor family 10 subfamily G member 2(OR10G2),Homo sapiens,
ENSG00000169208,olfactory receptor family 10 subfamily G member 3(OR10G3),Homo sapiens,
ENSG00000254737,olfactory receptor family 10 subfamily G member 4(OR10G4),Homo sapiens,
ENSG00000198674,olfactory receptor family 10 subfamily G member 6(OR10G6),Homo sapiens,
ENSG00000182634,olfactory receptor family 10 subfamily G member 7(OR10G7),Homo sapiens,
ENSG00000234560,olfactory receptor family 10 subfamily G member 8(OR10G8),Homo sapiens,
ENSG00000236981,olfactory receptor family 10 subfamily G member 9(OR10G9),Homo sapiens,
ENSG00000186723,olfactory receptor family 10 subfamily H member 1(OR10H1),Homo sapiens,
ENSG00000171942,olfactory receptor family 10 subfamily H member 2(OR10H2),Homo sapiens,
ENSG00000171936,olfactory receptor family 10 subfamily H member 3(OR10H3),Homo sapiens,
ENSG00000176231,olfactory receptor family 10 subfamily H member 4(OR10H4),Homo sapiens,
ENSG00000172519,olfactory receptor family 10 subfamily H member 5(OR10H5),Homo sapiens,
ENSG00000196184,olfactory receptor family 10 subfamily J member 1(OR10J1),Homo sapiens,
ENSG00000196266,olfactory receptor family 10 subfamily J member 3(OR10J3),Homo sapiens,
ENSG00000249730,olfactory receptor family 10 subfamily J member 4 (gene/pseudogene)(OR10J4),Homo sapiens,
ENSG00000184155,olfactory receptor family 10 subfamily J member 5(OR10J5),Homo sapiens,
ENSG00000158731,olfactory receptor family 10 subfamily J member 6 pseudogene(OR10J6P),Homo sapiens,
ENSG00000173285,olfactory receptor family 10 subfamily K member 1(OR10K1),Homo sapiens,
ENSG00000180708,olfactory receptor family 10 subfamily K member 2(OR10K2),Homo sapiens,
ENSG00000175398,olfactory receptor family 10 subfamily P member 1(OR10P1),Homo sapiens,
ENSG00000180475,olfactory receptor family 10 subfamily Q member 1(OR10Q1),Homo sapiens,
ENSG00000198965,olfactory receptor family 10 subfamily R member 2(OR10R2),Homo sapiens,
ENSG00000196248,olfactory receptor family 10 subfamily S member 1(OR10S1),Homo sapiens,
ENSG00000186306,olfactory receptor family 10 subfamily T member 2(OR10T2),Homo sapiens,
ENSG00000172289,olfactory receptor family 10 subfamily V member 1(OR10V1),Homo sapiens,
ENSG00000172772,olfactory receptor family 10 subfamily W member 1(OR10W1),Homo sapiens,
ENSG00000198967,olfactory receptor family 10 subfamily Z member 1(OR10Z1),Homo sapiens,
ENSG00000196832,olfactory receptor family 11 subfamily G member 2(OR11G2),Homo sapiens,
ENSG00000130538,olfactory receptor family 11 subfamily H member 1(OR11H1),Homo sapiens,
ENSG00000257115,olfactory receptor family 11 subfamily H member 12(OR11H12),Homo sapiens,
ENSG00000258453,olfactory receptor family 11 subfamily H member 2(OR11H2),Homo sapiens,
ENSG00000176198,olfactory receptor family 11 subfamily H member 4(OR11H4),Homo sapiens,
ENSG00000176219,olfactory receptor family 11 subfamily H member 6(OR11H6),Homo sapiens,
ENSG00000197591,olfactory receptor family 11 subfamily L member 1(OR11L1),Homo sapiens,
ENSG00000256574,olfactory receptor family 13 subfamily A member 1(OR13A1),Homo sapiens,
ENSG00000204246,olfactory receptor family 13 subfamily C member 3(OR13C3),Homo sapiens,
ENSG00000148136,olfactory receptor family 13 subfamily C member 4(OR13C4),Homo sapiens,
ENSG00000179443,olfactory receptor family 13 subfamily C member 6 pseudogene(OR13C6P),Homo sapiens,
ENSG00000243641,olfactory receptor family 13 subfamily C member 7 (gene/pseudogene)(OR13C7),Homo sapiens,
ENSG00000186943,olfactory receptor family 13 subfamily C member 8(OR13C8),Homo sapiens,
ENSG00000136839,olfactory receptor family 13 subfamily C member 9(OR13C9),Homo sapiens,
ENSG00000179055,olfactory receptor family 13 subfamily D member 1(OR13D1),Homo sapiens,
ENSG00000186881,olfactory receptor family 13 subfamily F member 1(OR13F1),Homo sapiens,
ENSG00000197437,olfactory receptor family 13 subfamily G member 1(OR13G1),Homo sapiens,
ENSG00000171054,olfactory receptor family 13 subfamily H member 1(OR13H1),Homo sapiens,
ENSG00000168828,olfactory receptor family 13 subfamily J member 1(OR13J1),Homo sapiens,
ENSG00000196772,olfactory receptor family 14 subfamily A member 16(OR14A16),Homo sapiens,
ENSG00000241128,olfactory receptor family 14 subfamily A member 2(OR14A2),Homo sapiens,
ENSG00000177174,olfactory receptor family 14 subfamily C member 36(OR14C36),Homo sapiens,
ENSG00000189181,olfactory receptor family 14 subfamily I member 1(OR14I1),Homo sapiens,
ENSG00000153230,olfactory receptor family 14 subfamily K member 1(OR14K1),Homo sapiens,
ENSG00000198452,olfactory receptor family 14 subfamily L member 1(OR14L1),Homo sapiens,
ENSG00000221970,olfactory receptor family 2 subfamily A member 1(OR2A1),Homo sapiens,
ENSG00000221858,olfactory receptor family 2 subfamily A member 12(OR2A12),Homo sapiens,
ENSG00000221938,olfactory receptor family 2 subfamily A member 14(OR2A14),Homo sapiens,
ENSG00000221989,olfactory receptor family 2 subfamily A member 2(OR2A2),Homo sapiens,
ENSG00000221933,olfactory receptor family 2 subfamily A member 25(OR2A25),Homo sapiens,
ENSG00000180658,olfactory receptor family 2 subfamily A member 4(OR2A4),Homo sapiens,
ENSG00000212807,olfactory receptor family 2 subfamily A member 42(OR2A42),Homo sapiens,
ENSG00000221836,olfactory receptor family 2 subfamily A member 5(OR2A5),Homo sapiens,
ENSG00000243896,olfactory receptor family 2 subfamily A member 7(OR2A7),Homo sapiens,
ENSG00000244623,olfactory receptor family 2 subfamily AE member 1(OR2AE1),Homo sapiens,
ENSG00000188124,olfactory receptor family 2 subfamily AG member 2(OR2AG2),Homo sapiens,
ENSG00000177275,olfactory receptor family 2 subfamily AJ member 1(OR2AJ1),Homo sapiens,
ENSG00000187080,olfactory receptor family 2 subfamily AK member 2(OR2AK2),Homo sapiens,
ENSG00000179615,olfactory receptor family 2 subfamily AP member 1(OR2AP1),Homo sapiens,
ENSG00000171561,olfactory receptor family 2 subfamily AT member 4(OR2AT4),Homo sapiens,
ENSG00000177535,olfactory receptor family 2 subfamily B member 11(OR2B11),Homo sapiens,
ENSG00000168158,olfactory receptor family 2 subfamily C member 1(OR2C1),Homo sapiens,
ENSG00000196242,olfactory receptor family 2 subfamily C member 3(OR2C3),Homo sapiens,
ENSG00000166368,olfactory receptor family 2 subfamily D member 2(OR2D2),Homo sapiens,
ENSG00000178358,olfactory receptor family 2 subfamily D member 3(OR2D3),Homo sapiens,
ENSG00000213215,olfactory receptor family 2 subfamily F member 1(OR2F1),Homo sapiens,
ENSG00000221910,olfactory receptor family 2 subfamily F member 2(OR2F2),Homo sapiens,
ENSG00000177489,olfactory receptor family 2 subfamily G member 2(OR2G2),Homo sapiens,
ENSG00000177476,olfactory receptor family 2 subfamily G member 3(OR2G3),Homo sapiens,
ENSG00000188558,olfactory receptor family 2 subfamily G member 6(OR2G6),Homo sapiens,
ENSG00000171133,olfactory receptor family 2 subfamily K member 2(OR2K2),Homo sapiens,
ENSG00000196071,olfactory receptor family 2 subfamily L member 13(OR2L13),Homo sapiens,
ENSG00000203663,olfactory receptor family 2 subfamily L member 2(OR2L2),Homo sapiens,
ENSG00000198128,olfactory receptor family 2 subfamily L member 3(OR2L3),Homo sapiens,
ENSG00000197454,olfactory receptor family 2 subfamily L member 5(OR2L5),Homo sapiens,
ENSG00000198601,olfactory receptor family 2 subfamily M member 2(OR2M2),Homo sapiens,
ENSG00000228198,olfactory receptor family 2 subfamily M member 3(OR2M3),Homo sapiens,
ENSG00000171180,olfactory receptor family 2 subfamily M member 4(OR2M4),Homo sapiens,
ENSG00000162727,olfactory receptor family 2 subfamily M member 5(OR2M5),Homo sapiens,
ENSG00000177186,olfactory receptor family 2 subfamily M member 7(OR2M7),Homo sapiens,
ENSG00000175143,olfactory receptor family 2 subfamily T member 1(OR2T1),Homo sapiens,
ENSG00000184022,olfactory receptor family 2 subfamily T member 10(OR2T10),Homo sapiens,
ENSG00000177201,olfactory receptor family 2 subfamily T member 12(OR2T12),Homo sapiens,
ENSG00000196240,olfactory receptor family 2 subfamily T member 2(OR2T2),Homo sapiens,
ENSG00000187701,olfactory receptor family 2 subfamily T member 27(OR2T27),Homo sapiens,
ENSG00000182783,olfactory receptor family 2 subfamily T member 29(OR2T29),Homo sapiens,
ENSG00000196539,olfactory receptor family 2 subfamily T member 3(OR2T3),Homo sapiens,
ENSG00000177212,olfactory receptor family 2 subfamily T member 33(OR2T33),Homo sapiens,
ENSG00000183310,olfactory receptor family 2 subfamily T member 34(OR2T34),Homo sapiens,
ENSG00000177151,olfactory receptor family 2 subfamily T member 35(OR2T35),Homo sapiens,
ENSG00000196944,olfactory receptor family 2 subfamily T member 4(OR2T4),Homo sapiens,
ENSG00000203661,olfactory receptor family 2 subfamily T member 5(OR2T5),Homo sapiens,
ENSG00000198104,olfactory receptor family 2 subfamily T member 6(OR2T6),Homo sapiens,
ENSG00000227152,olfactory receptor family 2 subfamily T member 7(OR2T7),Homo sapiens,
ENSG00000177462,olfactory receptor family 2 subfamily T member 8(OR2T8),Homo sapiens,
ENSG00000185372,olfactory receptor family 2 subfamily V member 1(OR2V1),Homo sapiens,
ENSG00000182613,olfactory receptor family 2 subfamily V member 2(OR2V2),Homo sapiens,
ENSG00000238243,olfactory receptor family 2 subfamily W member 3(OR2W3),Homo sapiens,
ENSG00000174339,olfactory receptor family 2 subfamily Y member 1(OR2Y1),Homo sapiens,
ENSG00000181733,olfactory receptor family 2 subfamily Z member 1(OR2Z1),Homo sapiens,
ENSG00000180090,olfactory receptor family 3 subfamily A member 1(OR3A1),Homo sapiens,
ENSG00000221882,olfactory receptor family 3 subfamily A member 2(OR3A2),Homo sapiens,
ENSG00000159961,olfactory receptor family 3 subfamily A member 3(OR3A3),Homo sapiens,
ENSG00000181958,olfactory receptor family 4 subfamily A member 15(OR4A15),Homo sapiens,
ENSG00000181961,olfactory receptor family 4 subfamily A member 16(OR4A16),Homo sapiens,
ENSG00000254769,olfactory receptor family 4 subfamily A member 4 pseudogene(OR4A4P),Homo sapiens,
ENSG00000237388,olfactory receptor family 4 subfamily A member 47(OR4A47),Homo sapiens,
ENSG00000221840,olfactory receptor family 4 subfamily A member 5(OR4A5),Homo sapiens,
ENSG00000225997,olfactory receptor family 4 subfamily A member 8 (gene/pseudogene)(OR4A8),Homo sapiens,
ENSG00000175619,olfactory receptor family 4 subfamily B member 1(OR4B1),Homo sapiens,
ENSG00000172188,olfactory receptor family 4 subfamily C member 11(OR4C11),Homo sapiens,
ENSG00000221954,olfactory receptor family 4 subfamily C member 12(OR4C12),Homo sapiens,
ENSG00000258817,olfactory receptor family 4 subfamily C member 13(OR4C13),Homo sapiens,
ENSG00000181939,olfactory receptor family 4 subfamily C member 15(OR4C15),Homo sapiens,
ENSG00000176547,olfactory receptor family 4 subfamily C member 3(OR4C3),Homo sapiens,
ENSG00000185926,olfactory receptor family 4 subfamily C member 46(OR4C46),Homo sapiens,
ENSG00000176540,olfactory receptor family 4 subfamily C member 5(OR4C5),Homo sapiens,
ENSG00000181903,olfactory receptor family 4 subfamily C member 6(OR4C6),Homo sapiens,
ENSG00000141194,olfactory receptor family 4 subfamily D member 1(OR4D1),Homo sapiens,
ENSG00000254466,olfactory receptor family 4 subfamily D member 10(OR4D10),Homo sapiens,
ENSG00000176200,olfactory receptor family 4 subfamily D member 11(OR4D11),Homo sapiens,
ENSG00000255713,olfactory receptor family 4 subfamily D member 2(OR4D2),Homo sapiens,
ENSG00000171014,olfactory receptor family 4 subfamily D member 5(OR4D5),Homo sapiens,
ENSG00000166884,olfactory receptor family 4 subfamily D member 6(OR4D6),Homo sapiens,
ENSG00000172742,olfactory receptor family 4 subfamily D member 9(OR4D9),Homo sapiens,
ENSG00000221977,olfactory receptor family 4 subfamily E member 2(OR4E2),Homo sapiens,
ENSG00000182854,olfactory receptor family 4 subfamily F member 15(OR4F15),Homo sapiens,
ENSG00000176695,olfactory receptor family 4 subfamily F member 17(OR4F17),Homo sapiens,
ENSG00000176269,olfactory receptor family 4 subfamily F member 21(OR4F21),Homo sapiens,
ENSG00000230178,olfactory receptor family 4 subfamily F member 3(OR4F3),Homo sapiens,
ENSG00000177693,olfactory receptor family 4 subfamily F member 4(OR4F4),Homo sapiens,
ENSG00000186092,olfactory receptor family 4 subfamily F member 5(OR4F5),Homo sapiens,
ENSG00000184140,olfactory receptor family 4 subfamily F member 6(OR4F6),Homo sapiens,
ENSG00000155249,olfactory receptor family 4 subfamily K member 1(OR4K1),Homo sapiens,
ENSG00000176253,olfactory receptor family 4 subfamily K member 13(OR4K13),Homo sapiens,
ENSG00000169484,olfactory receptor family 4 subfamily K member 14(OR4K14),Homo sapiens,
ENSG00000169488,olfactory receptor family 4 subfamily K member 15(OR4K15),Homo sapiens,
ENSG00000176230,olfactory receptor family 4 subfamily K member 17(OR4K17),Homo sapiens,
ENSG00000165762,olfactory receptor family 4 subfamily K member 2(OR4K2),Homo sapiens,
ENSG00000176290,olfactory receptor family 4 subfamily K member 3 (gene/pseudogene)(OR4K3),Homo sapiens,
ENSG00000176281,olfactory receptor family 4 subfamily K member 5(OR4K5),Homo sapiens,
ENSG00000176246,olfactory receptor family 4 subfamily L member 1(OR4L1),Homo sapiens,
ENSG00000176299,olfactory receptor family 4 subfamily M member 1(OR4M1),Homo sapiens,
ENSG00000182974,olfactory receptor family 4 subfamily M member 2B(OR4M2B),Homo sapiens,
ENSG00000176294,olfactory receptor family 4 subfamily N member 2(OR4N2),Homo sapiens,
ENSG00000183706,olfactory receptor family 4 subfamily N member 4(OR4N4),Homo sapiens,
ENSG00000184394,olfactory receptor family 4 subfamily N member 5(OR4N5),Homo sapiens,
ENSG00000181927,olfactory receptor family 4 subfamily P member 4(OR4P4),Homo sapiens,
ENSG00000182652,olfactory receptor family 4 subfamily Q member 3(OR4Q3),Homo sapiens,
ENSG00000176555,olfactory receptor family 4 subfamily S member 1(OR4S1),Homo sapiens,
ENSG00000174982,olfactory receptor family 4 subfamily S member 2(OR4S2),Homo sapiens,
ENSG00000176567,olfactory receptor family 4 subfamily X member 1(OR4X1),Homo sapiens,
ENSG00000172208,olfactory receptor family 4 subfamily X member 2(OR4X2),Homo sapiens,
ENSG00000172320,olfactory receptor family 5 subfamily A member 1(OR5A1),Homo sapiens,
ENSG00000172324,olfactory receptor family 5 subfamily A member 2(OR5A2),Homo sapiens,
ENSG00000213439,olfactory receptor family 5 subfamily AC member 1 (gene/pseudogene)(OR5AC1),Homo sapiens,
ENSG00000196578,olfactory receptor family 5 subfamily AC member 2(OR5AC2),Homo sapiens,
ENSG00000181273,olfactory receptor family 5 subfamily AK member 2(OR5AK2),Homo sapiens,
ENSG00000181282,olfactory receptor family 5 subfamily AK member 3 pseudogene(OR5AK3P),Homo sapiens,
ENSG00000176495,olfactory receptor family 5 subfamily AN member 1(OR5AN1),Homo sapiens,
ENSG00000172464,olfactory receptor family 5 subfamily AP member 2(OR5AP2),Homo sapiens,
ENSG00000172459,olfactory receptor family 5 subfamily AR member 1(OR5AR1),Homo sapiens,
ENSG00000181785,olfactory receptor family 5 subfamily AS member 1(OR5AS1),Homo sapiens,
ENSG00000169327,olfactory receptor family 5 subfamily AU member 1(OR5AU1),Homo sapiens,
ENSG00000172362,olfactory receptor family 5 subfamily B member 12(OR5B12),Homo sapiens,
ENSG00000197786,olfactory receptor family 5 subfamily B member 17(OR5B17),Homo sapiens,
ENSG00000172365,olfactory receptor family 5 subfamily B member 2(OR5B2),Homo sapiens,
ENSG00000198283,olfactory receptor family 5 subfamily B member 21(OR5B21),Homo sapiens,
ENSG00000172769,olfactory receptor family 5 subfamily B member 3(OR5B3),Homo sapiens,
ENSG00000148215,olfactory receptor family 5 subfamily C member 1(OR5C1),Homo sapiens,
ENSG00000186113,olfactory receptor family 5 subfamily D member 14(OR5D14),Homo sapiens,
ENSG00000205029,olfactory receptor family 5 subfamily D member 16(OR5D16),Homo sapiens,
ENSG00000186119,olfactory receptor family 5 subfamily D member 18(OR5D18),Homo sapiens,
ENSG00000186886,olfactory receptor family 5 subfamily D member 3 pseudogene(OR5D3P),Homo sapiens,
ENSG00000149133,olfactory receptor family 5 subfamily F member 1(OR5F1),Homo sapiens,
ENSG00000241356,olfactory receptor family 5 subfamily G member 3 (gene/pseudogene)(OR5G3),Homo sapiens,
ENSG00000231192,olfactory receptor family 5 subfamily H member 1(OR5H1),Homo sapiens,
ENSG00000236032,olfactory receptor family 5 subfamily H member 14(OR5H14),Homo sapiens,
ENSG00000233412,olfactory receptor family 5 subfamily H member 15(OR5H15),Homo sapiens,
ENSG00000197938,olfactory receptor family 5 subfamily H member 2(OR5H2),Homo sapiens,
ENSG00000230301,olfactory receptor family 5 subfamily H member 6(OR5H6),Homo sapiens,
ENSG00000167825,olfactory receptor family 5 subfamily I member 1(OR5I1),Homo sapiens,
ENSG00000174957,olfactory receptor family 5 subfamily J member 2(OR5J2),Homo sapiens,
ENSG00000232382,olfactory receptor family 5 subfamily K member 1(OR5K1),Homo sapiens,
ENSG00000231861,olfactory receptor family 5 subfamily K member 2(OR5K2),Homo sapiens,
ENSG00000206536,olfactory receptor family 5 subfamily K member 3(OR5K3),Homo sapiens,
ENSG00000196098,olfactory receptor family 5 subfamily K member 4(OR5K4),Homo sapiens,
ENSG00000205030,olfactory receptor family 5 subfamily L member 2(OR5L2),Homo sapiens,
ENSG00000255012,olfactory receptor family 5 subfamily M member 1(OR5M1),Homo sapiens,
ENSG00000254834,olfactory receptor family 5 subfamily M member 10(OR5M10),Homo sapiens,
ENSG00000255223,olfactory receptor family 5 subfamily M member 11(OR5M11),Homo sapiens,
ENSG00000174937,olfactory receptor family 5 subfamily M member 3(OR5M3),Homo sapiens,
ENSG00000181371,olfactory receptor family 5 subfamily M member 8(OR5M8),Homo sapiens,
ENSG00000150269,olfactory receptor family 5 subfamily M member 9(OR5M9),Homo sapiens,
ENSG00000183303,olfactory receptor family 5 subfamily P member 2(OR5P2),Homo sapiens,
ENSG00000182334,olfactory receptor family 5 subfamily P member 3(OR5P3),Homo sapiens,
ENSG00000181698,olfactory receptor family 5 subfamily T member 1(OR5T1),Homo sapiens,
ENSG00000181718,olfactory receptor family 5 subfamily T member 2(OR5T2),Homo sapiens,
ENSG00000172489,olfactory receptor family 5 subfamily T member 3(OR5T3),Homo sapiens,
ENSG00000187612,olfactory receptor family 5 subfamily W member 2(OR5W2),Homo sapiens,
ENSG00000205496,olfactory receptor family 51 subfamily A member 2(OR51A2),Homo sapiens,
ENSG00000205497,olfactory receptor family 51 subfamily A member 4(OR51A4),Homo sapiens,
ENSG00000176895,olfactory receptor family 51 subfamily A member 7(OR51A7),Homo sapiens,
ENSG00000183251,olfactory receptor family 51 subfamily B member 4(OR51B4),Homo sapiens,
ENSG00000167355,olfactory receptor family 51 subfamily B member 5(OR51B5),Homo sapiens,
ENSG00000176239,olfactory receptor family 51 subfamily B member 6(OR51B6),Homo sapiens,
ENSG00000197428,olfactory receptor family 51 subfamily D member 1(OR51D1),Homo sapiens,
ENSG00000180785,olfactory receptor family 51 subfamily E member 1(OR51E1),Homo sapiens,
ENSG00000167332,olfactory receptor family 51 subfamily E member 2(OR51E2),Homo sapiens,
ENSG00000176925,olfactory receptor family 51 subfamily F member 2(OR51F2),Homo sapiens,
ENSG00000176893,olfactory receptor family 51 subfamily G member 2(OR51G2),Homo sapiens,
ENSG00000167359,olfactory receptor family 51 subfamily I member 1(OR51I1),Homo sapiens,
ENSG00000187918,olfactory receptor family 51 subfamily I member 2(OR51I2),Homo sapiens,
ENSG00000184321,olfactory receptor family 51 subfamily J member 1(OR51J1),Homo sapiens,
ENSG00000176798,olfactory receptor family 51 subfamily L member 1(OR51L1),Homo sapiens,
ENSG00000184698,olfactory receptor family 51 subfamily M member 1(OR51M1),Homo sapiens,
ENSG00000167360,olfactory receptor family 51 subfamily Q member 1(OR51Q1),Homo sapiens,
ENSG00000176922,olfactory receptor family 51 subfamily S member 1(OR51S1),Homo sapiens,
ENSG00000176900,olfactory receptor family 51 subfamily T member 1(OR51T1),Homo sapiens,
ENSG00000176742,olfactory receptor family 51 subfamily V member 1(OR51V1),Homo sapiens,
ENSG00000182070,olfactory receptor family 52 subfamily A member 1(OR52A1),Homo sapiens,
ENSG00000205494,olfactory receptor family 52 subfamily A member 4 pseudogene(OR52A4P),Homo sapiens,
ENSG00000171944,olfactory receptor family 52 subfamily A member 5(OR52A5),Homo sapiens,
ENSG00000255307,olfactory receptor family 52 subfamily B member 2(OR52B2),Homo sapiens,
ENSG00000221996,olfactory receptor family 52 subfamily B member 4(OR52B4),Homo sapiens,
ENSG00000187747,olfactory receptor family 52 subfamily B member 6(OR52B6),Homo sapiens,
ENSG00000181609,olfactory receptor family 52 subfamily D member 1(OR52D1),Homo sapiens,
ENSG00000176787,olfactory receptor family 52 subfamily E member 2(OR52E2),Homo sapiens,
ENSG00000180974,olfactory receptor family 52 subfamily E member 4(OR52E4),Homo sapiens,
ENSG00000205409,olfactory receptor family 52 subfamily E member 6(OR52E6),Homo sapiens,
ENSG00000183269,olfactory receptor family 52 subfamily E member 8(OR52E8),Homo sapiens,
ENSG00000181616,olfactory receptor family 52 subfamily H member 1(OR52H1),Homo sapiens,
ENSG00000232268,olfactory receptor family 52 subfamily I member 1(OR52I1),Homo sapiens,
ENSG00000226288,olfactory receptor family 52 subfamily I member 2(OR52I2),Homo sapiens,
ENSG00000205495,olfactory receptor family 52 subfamily J member 3(OR52J3),Homo sapiens,
ENSG00000196778,olfactory receptor family 52 subfamily K member 1(OR52K1),Homo sapiens,
ENSG00000181963,olfactory receptor family 52 subfamily K member 2(OR52K2),Homo sapiens,
ENSG00000183313,olfactory receptor family 52 subfamily L member 1(OR52L1),Homo sapiens,
ENSG00000262980,olfactory receptor family 52 subfamily L member 2 pseudogene(OR52L2P),Homo sapiens,
ENSG00000197790,olfactory receptor family 52 subfamily M member 1(OR52M1),Homo sapiens,
ENSG00000181001,olfactory receptor family 52 subfamily N member 1(OR52N1),Homo sapiens,
ENSG00000180988,olfactory receptor family 52 subfamily N member 2(OR52N2),Homo sapiens,
ENSG00000181074,olfactory receptor family 52 subfamily N member 4(OR52N4),Homo sapiens,
ENSG00000181009,olfactory receptor family 52 subfamily N member 5(OR52N5),Homo sapiens,
ENSG00000181109,olfactory receptor family 52 subfamily P member 1 (gene/pseudogene)(OR52P1),Homo sapiens,
ENSG00000175485,olfactory receptor family 52 subfamily W member 1(OR52W1),Homo sapiens,
ENSG00000176748,olfactory receptor family 52 subfamily Z member 1 pseudogene(OR52Z1P),Homo sapiens,
ENSG00000180934,olfactory receptor family 56 subfamily A member 1(OR56A1),Homo sapiens,
ENSG00000184478,olfactory receptor family 56 subfamily A member 3(OR56A3),Homo sapiens,
ENSG00000183389,olfactory receptor family 56 subfamily A member 4(OR56A4),Homo sapiens,
ENSG00000188691,olfactory receptor family 56 subfamily A member 5(OR56A5),Homo sapiens,
ENSG00000181023,olfactory receptor family 56 subfamily B member 1(OR56B1),Homo sapiens,
ENSG00000181017,olfactory receptor family 56 subfamily B member 2 pseudogene(OR56B2P),Homo sapiens,
ENSG00000180919,olfactory receptor family 56 subfamily B member 4(OR56B4),Homo sapiens,
ENSG00000184933,olfactory receptor family 6 subfamily A member 2(OR6A2),Homo sapiens,
ENSG00000221813,olfactory receptor family 6 subfamily B member 1(OR6B1),Homo sapiens,
ENSG00000182083,olfactory receptor family 6 subfamily B member 2(OR6B2),Homo sapiens,
ENSG00000178586,olfactory receptor family 6 subfamily B member 3(OR6B3),Homo sapiens,
ENSG00000205330,olfactory receptor family 6 subfamily C member 1(OR6C1),Homo sapiens,
ENSG00000179695,olfactory receptor family 6 subfamily C member 2(OR6C2),Homo sapiens,
ENSG00000205329,olfactory receptor family 6 subfamily C member 3(OR6C3),Homo sapiens,
ENSG00000179626,olfactory receptor family 6 subfamily C member 4(OR6C4),Homo sapiens,
ENSG00000188324,olfactory receptor family 6 subfamily C member 6(OR6C6),Homo sapiens,
ENSG00000205328,olfactory receptor family 6 subfamily C member 65(OR6C65),Homo sapiens,
ENSG00000205327,olfactory receptor family 6 subfamily C member 68(OR6C68),Homo sapiens,
ENSG00000184954,olfactory receptor family 6 subfamily C member 70(OR6C70),Homo sapiens,
ENSG00000197706,olfactory receptor family 6 subfamily C member 74(OR6C74),Homo sapiens,
ENSG00000187857,olfactory receptor family 6 subfamily C member 75(OR6C75),Homo sapiens,
ENSG00000185821,olfactory receptor family 6 subfamily C member 76(OR6C76),Homo sapiens,
ENSG00000169214,olfactory receptor family 6 subfamily F member 1(OR6F1),Homo sapiens,
ENSG00000255804,olfactory receptor family 6 subfamily J member 1(OR6J1),Homo sapiens,
ENSG00000196171,olfactory receptor family 6 subfamily K member 2(OR6K2),Homo sapiens,
ENSG00000203757,olfactory receptor family 6 subfamily K member 3(OR6K3),Homo sapiens,
ENSG00000180433,olfactory receptor family 6 subfamily K member 6(OR6K6),Homo sapiens,
ENSG00000196099,olfactory receptor family 6 subfamily M member 1(OR6M1),Homo sapiens,
ENSG00000197403,olfactory receptor family 6 subfamily N member 1(OR6N1),Homo sapiens,
ENSG00000188340,olfactory receptor family 6 subfamily N member 2(OR6N2),Homo sapiens,
ENSG00000186440,olfactory receptor family 6 subfamily P member 1(OR6P1),Homo sapiens,
ENSG00000181803,olfactory receptor family 6 subfamily S member 1(OR6S1),Homo sapiens,
ENSG00000181499,olfactory receptor family 6 subfamily T member 1(OR6T1),Homo sapiens,
ENSG00000225781,olfactory receptor family 6 subfamily V member 1(OR6V1),Homo sapiens,
ENSG00000221931,olfactory receptor family 6 subfamily X member 1(OR6X1),Homo sapiens,
ENSG00000197532,olfactory receptor family 6 subfamily Y member 1(OR6Y1),Homo sapiens,
ENSG00000127515,olfactory receptor family 7 subfamily A member 10(OR7A10),Homo sapiens,
ENSG00000185385,olfactory receptor family 7 subfamily A member 17(OR7A17),Homo sapiens,
ENSG00000188269,olfactory receptor family 7 subfamily A member 5(OR7A5),Homo sapiens,
ENSG00000127530,olfactory receptor family 7 subfamily C member 1(OR7C1),Homo sapiens,
ENSG00000127529,olfactory receptor family 7 subfamily C member 2(OR7C2),Homo sapiens,
ENSG00000188000,olfactory receptor family 7 subfamily D member 2(OR7D2),Homo sapiens,
ENSG00000174667,olfactory receptor family 7 subfamily D member 4(OR7D4),Homo sapiens,
ENSG00000237521,olfactory receptor family 7 subfamily E member 24(OR7E24),Homo sapiens,
ENSG00000161807,olfactory receptor family 7 subfamily G member 1(OR7G1),Homo sapiens,
ENSG00000170923,olfactory receptor family 7 subfamily G member 2(OR7G2),Homo sapiens,
ENSG00000170920,olfactory receptor family 7 subfamily G member 3(OR7G3),Homo sapiens,
ENSG00000196119,olfactory receptor family 8 subfamily A member 1(OR8A1),Homo sapiens,
ENSG00000170953,olfactory receptor family 8 subfamily B member 12(OR8B12),Homo sapiens,
ENSG00000197125,olfactory receptor family 8 subfamily B member 8(OR8B8),Homo sapiens,
ENSG00000196341,olfactory receptor family 8 subfamily D member 1(OR8D1),Homo sapiens,
ENSG00000181518,olfactory receptor family 8 subfamily D member 4(OR8D4),Homo sapiens,
ENSG00000197849,olfactory receptor family 8 subfamily G member 1(OR8G1),Homo sapiens,
ENSG00000181214,olfactory receptor family 8 subfamily G member 2 pseudogene(OR8G2P),Homo sapiens,
ENSG00000255425,olfactory receptor family 8 subfamily G member 3 pseudogene(OR8G3P),Homo sapiens,
ENSG00000255298,olfactory receptor family 8 subfamily G member 5(OR8G5),Homo sapiens,
